,FACILITY_ID,FACILITY_NAME_1,FIPS_1,COUNTY,NAICS_1,REPORTING_YEAR,UNIT_NAME_1,UNIT_TYPE,FUEL_TYPE_1,TIER,Capacity_1 (mmBtu/hr),FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr
1420,1005615.0,,21019.0,,331111.0,2015.0,No. 13 Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),244.4,192212000.0,scf,202014.812,23.06105159817352
1421,1005615.0,,21019.0,,331111.0,2015.0,No. 13 Boiler,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),244.4,158228.0,gallons,15082.134732,1.721704878082192
1422,1005615.0,,21019.0,,331111.0,2015.0,No. 7 Boiler,OB (Boiler  other),Blast Furnace Gas,Tier 2 (Equation C-2a),245.0,11349000000.0,scf,1112202,126.963698630137
1423,1005615.0,,21019.0,,331111.0,2015.0,No. 7 Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),245.0,198688000.0,scf,208821.088,23.83802374429224
1424,1005615.0,,21019.0,,331111.0,2015.0,No. 7 Boiler,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),245.0,212351.0,gallons,20241.084969,2.310626138013699
1425,1005624.0,,27105.0,,311611.0,2017.0,GP- three boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 3 (Equation C-4  liquid fuel),83.68799999999999,0.0,.,na,na
1426,1005624.0,,27105.0,,311611.0,2017.0,GP- three boilers,OCS (Other combustion source),Rendered Animal Fat,Tier 3 (Equation C-4  liquid fuel),83.68799999999999,0.0,.,na,na
1427,1005639.0,,42077.0,,327310.0,2018.0,GP-Ransom Generators,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 2 (Equation C-2a),0.4913,114.0,gallons,12.9048,0.001473150684931507
1428,1005640.0,,37129.0,,325180.0,2017.0,GP-Facility Wide Combustion Sources,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),150.0,79405.0,gallons,11976.81496,1.367216319634703
1429,1005640.0,,37129.0,,325188.0,2017.0,GP-Facility Wide Combustion Sources,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),150.0,79405.0,gallons,11976.81496,1.367216319634703
1430,1005653.0,,22117.0,,322130.0,2012.0,Power Boiler No. 10C,S (Stoker Boiler),Tires,Tier 3 (Equation C-3  solid fuel),583.0,0.0,.,na,na
1431,1005653.0,,22117.0,,322130.0,2012.0,Power Boiler No. 12,S (Stoker Boiler),Tires,Tier 3 (Equation C-3  solid fuel),787.5,0.0,.,na,na
1432,1005653.0,,22117.0,,322130.0,2013.0,Power Boiler No. 12,S (Stoker Boiler),Residual Fuel Oil No. 6,Tier 3 (Equation C-4  liquid fuel),787.5,0.0,.,na,na
1433,1005661.0,,17115.0,,311221.0,2013.0,CFB 8,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),TIER 4,1500.0,0.0,.,2777.777777777778,0.3170979198376458
1434,1005661.0,,17115.0,,311221.0,2012.0,CFB 9,CFB (Boiler  circulating fluidized bed),Subbituminous,TIER 4,1500.0,0.0,.,10784545.45454546,1231.112494811125
1435,1005661.0,,17115.0,,311221.0,2018.0,CFB-8,CFB (Boiler  circulating fluidized bed),Mixed (Industrial sector),TIER 4,1500.0,0.0,.,9026363.636363637,1030.406807804068
1436,1005661.0,,17115.0,,311221.0,2018.0,CFB-8,CFB (Boiler  circulating fluidized bed),Natural Gas (Weighted U.S. Average),TIER 4,1500.0,0.0,.,0,0
1437,1005661.0,,17115.0,,311221.0,2017.0,CFB-8,CFB (Boiler  circulating fluidized bed),Tires,TIER 4,1500.0,0.0,.,625,0.07134703196347032
1438,1005669.0,,42013.0,,322121.0,2013.0,033 - No 4 Power Boiler,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),205.3,0.0,gallons,0,0
1439,1005669.0,,42013.0,,322121.0,2018.0,033 - No 4 Power Boiler,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),205.3,0.0,gallons,0,0
1440,1005712.0,,16083.0,,311313.0,2018.0,S-B1,S (Stoker Boiler),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),285.0,151.6,gallons,20.9208,0.002388219178082192
1441,1005712.0,,16083.0,,311313.0,2018.0,S-B1,S (Stoker Boiler),Bituminous,Tier 3 (Equation C-3  solid fuel),285.0,55927.0,tons,1394260.11,159.1621130136986
1442,1005727.0,,19187.0,,325193.0,2016.0,GP- Natural Gas,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),150.0,875.0,gallons,120.75,0.01378424657534247
1443,1005732.0,,53031.0,,322121.0,2018.0,No. 10 Power Boiler,S (Stoker Boiler),Other Oil (>401 deg F),Tier 3 (Equation C-4  liquid fuel),414.0,0.0,.,na,na
1444,1005738.0,,22031.0,,322130.0,2014.0,No. 1 Power Boiler,S (Stoker Boiler),Residual Fuel Oil No. 6,TIER 4,760.0,0.0,.,33333.33333333334,3.80517503805175
1445,1005738.0,,22031.0,,322130.0,2018.0,Power Boiler 2,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),TIER 4,760.0,0.0,.,1320000,150.6849315068493
1446,1005738.0,,22031.0,,322130.0,2018.0,Power Boiler 2,S (Stoker Boiler),Tires,TIER 4,760.0,0.0,.,590000,67.35159817351598
1447,1005738.0,,22031.0,,322130.0,2018.0,Power Boiler 2,S (Stoker Boiler),Wood and Wood Residuals (dry basis),TIER 4,760.0,0.0,.,2440277.777777778,278.5705225773719
1448,1005742.0,,42011.0,,327310.0,2013.0,GP- Heating/Cooling,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 3 (Equation C-4  liquid fuel),10.0,0.0,.,na,na
1449,1005742.0,,42011.0,,327310.0,2013.0,GP-On Site Vehicles,OCS (Other combustion source),Motor Gasoline,Tier 3 (Equation C-4  liquid fuel),10.0,0.0,.,na,na
1450,1005742.0,,42011.0,,327310.0,2015.0,GP-Raw Material Drying,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),100.0,25616.722596511,scf,26.38522427440633,0.003012011903471043
1451,1005743.0,,48245.0,,324110.0,2018.0,H-350,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),250.0,1261245125.0,scf,1753130.72375,200.129078053653
1452,1005744.0,,22089.0,,325199.0,2015.0,GP-HexionNorco,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),235.0,352.7170973734334,gallons,48.67495943753381,0.005556502218896554
1453,1005744.0,,22089.0,,325199.0,2015.0,GP-HexionNorco,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),235.0,23786.95669676021,scf,24.50056539766302,0.002796868196080254
1454,1005746.0,,5091.0,,311613.0,2018.0,GP-Generators,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),19.936,0.0,gallons,0,0
1455,1005751.0,,27119.0,,311313.0,2018.0,Boiler 2,OB (Boiler  other),Subbituminous,TIER 4,356.0,0.0,.,2083636.363636364,237.8580323785803
1456,1005751.0,,27119.0,,311313.0,2018.0,GP-1,OCS (Other combustion source),Anthracite,Tier 1 (Equation C-1),15.0,0.0,tons,0,0
1457,1005753.0,,38097.0,,311313.0,2018.0,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),237.0,61286.0,tons,1157081.854,132.0869696347032
1458,1005753.0,,38097.0,,311313.0,2018.0,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,0.0,gallons,0,0
1459,1005754.0,,26145.0,,336330.0,2015.0,GP-Coal Fired Boilers,OCS (Other combustion source),Bituminous,Tier 2 (Equation C-2a),220.0,14054.0,tons,359613.752,41.05179817351598
1460,1005768.0,,42089.0,,322130.0,2013.0,B001,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),98.5,146.96545723893058,gallons,20.28123309897242,0.002315209257873564
1461,1005768.0,,42089.0,,322130.0,2012.0,B002,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),72.4,0.0,gallons,0,0
1462,1005768.0,,42089.0,,322130.0,2014.0,B002,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),72.4,0.0,scf,0,0
1463,1005768.0,,42089.0,,322130.0,2011.0,Unit 2 Combustion Engineering/031,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),72.4,0.0,gallons,0,0
1464,1005769.0,,49011.0,,324110.0,2018.0,GP-Mixed Fuel Gas,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),99.0,0.0,.,na,na
1465,1005773.0,,39157.0,,327120.0,2014.0,GP-BELDENBRICK,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),92.66,454.5,gallons,62.721,0.007159931506849315
1466,1005773.0,,39157.0,,327120.0,2018.0,GP-BELDENBRICK,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),92.66,113.0,gallons,15.594,0.00178013698630137
1467,1005773.0,,39157.0,,327121.0,2014.0,GP-BELDENBRICK,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),92.66,454.5,gallons,62.721,0.007159931506849315
1468,1005773.0,,39157.0,,327121.0,2018.0,GP-BELDENBRICK,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),92.66,113.0,gallons,15.594,0.00178013698630137
1469,1005780.0,,37155.0,,311422.0,2018.0,GP-NG-FOBLRS007,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),202.0,1061.0,gallons,146.418,0.01671438356164384
1470,1005800.0,,6071.0,,331110.0,2014.0,GP-Plant,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),143.5,635909900.0,scf,651171.7376,74.33467324200913
1471,1005800.0,,6071.0,,331111.0,2014.0,GP-Plant,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),143.5,635909900.0,scf,651171.7376,74.33467324200913
1472,1005803.0,,48029.0,,324110.0,2017.0,900-B-4,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),44.7,0.0,.,na,na
1473,1005803.0,,48029.0,,324110.0,2014.0,900-B-4,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),65.0,0.0,.,na,na
1474,1005803.0,,48029.0,,324110.0,2010.0,900-B-4,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 3 (Equation C-5  gaseous fuel),65.0,0.0,.,na,na
1475,1005813.0,,13139.0,,311222.0,2016.0,B001,S (Stoker Boiler),Bituminous,Tier 2 (Equation C-2a),145.0,25818.0,tons,715417.928,81.66871324200913
1476,1005813.0,,13139.0,,311222.0,2018.0,HPB2,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1b  natural gas billing in mmBtu),10.5,0.0,scf,0,0
1477,1005813.0,,13139.0,,311222.0,2012.0,Rental Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),39.53,0.0,scf,0,0
1478,1005813.0,,13139.0,,311224.0,2016.0,B001,S (Stoker Boiler),Bituminous,Tier 2 (Equation C-2a),145.0,25818.0,tons,715417.928,81.66871324200913
1479,1005813.0,,13139.0,,311224.0,2018.0,HPB2,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1b  natural gas billing in mmBtu),10.5,0.0,scf,0,0
1480,1005813.0,,13139.0,,311224.0,2012.0,Rental Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),39.53,0.0,scf,0,0
1481,1005828.0,,32007.0,,327410.0,2018.0,GP-02,OCS (Other combustion source),Bituminous,Tier 3 (Equation C-3  solid fuel),250.0,0.0,.,na,na
1482,1005838.0,,26003.0,,322121.0,2018.0,Boiler 2,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),225.0,0.0,gallons,0,0
1483,1005849.0,,36097.0,,311942.0,2018.0,GP-01,OCS (Other combustion source),Kerosene,Tier 1 (Equation C-1),240.0,42.0,gallons,5.67,0.0006472602739726027
1484,1005862.0,,54057.0,,336415.0,2016.0,GP-BoilersL2SandL3Soil,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 2 (Equation C-2a),78.0,93674.0,gallons,14080.13894,1.607321796803653
1485,1005862.0,,54057.0,,336415.0,2016.0,L-1Sboiler17,S (Stoker Boiler),Bituminous,Tier 2 (Equation C-2a),51.0,474.0,tons,13359.216,1.525024657534247
1486,1005864.0,,6025.0,,311313.0,2016.0,GP-2,OCS (Other combustion source),Coal Coke,Tier 1 (Equation C-1),19.0,0.0,tons,0,0
1487,1005864.0,,6025.0,,311313.0,2018.0,GP-2,OCS (Other combustion source),Coal Coke,Tier 1 (Equation C-1),41.0,0.0,tons,0,0
1488,1005864.0,,6025.0,,311313.0,2015.0,GP-3,OCS (Other combustion source),Anthracite,Tier 3 (Equation C-3  solid fuel),19.0,0.0,.,na,na
1489,1005864.0,,6025.0,,311313.0,2018.0,GP-3,OCS (Other combustion source),Anthracite,Tier 3 (Equation C-3  solid fuel),41.0,0.0,.,na,na
1490,1005864.0,,6025.0,,311313.0,2012.0,GP-4,OCS (Other combustion source),Wood and Wood Residuals,Tier 1 (Equation C-1),19.0,0.8538542983025377,tons,14.92537313432836,0.001703809718530635
1491,1005864.0,,6025.0,,311313.0,2016.0,GP-5,OCS (Other combustion source),Kerosene,Tier 1 (Equation C-1),19.0,9.850275807722618,gallons,1.329787234042553,0.0001518021956669581
1492,1005864.0,,6025.0,,311313.0,2018.0,GP-5,OCS (Other combustion source),Kerosene,Tier 1 (Equation C-1),41.0,9.850275807722618,gallons,1.329787234042553,0.0001518021956669581
1493,1005867.0,,40097.0,,325311.0,2017.0,GP-Natural Gas Combustion Sources,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),80.0,386284175.780399,scf,404740.2345503171,46.20322312218232
1494,1005872.0,,6059.0,,325412.0,2016.0,Boiler #4,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),74.3,166697131.0,scf,171941.3657714596,19.62800979126252
1495,1005872.0,,6059.0,,325412.0,2016.0,Boiler D54,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),50.0,62165109.0,scf,64139.647641,7.321877584589042
1496,1005872.0,,6059.0,,325412.0,2016.0,GP-Plant Use,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),20.0,7136792.0,scf,7357.801989000001,0.8399317339041096
1497,1005880.0,,45045.0,,336111.0,2011.0,GP-BMW,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),61.0,58.78618289557222,gallons,8.112493239588966,0.0009260837031494254
1498,1005880.0,,45045.0,,336111.0,2012.0,GP-BMW,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),75.0,88.17927434335834,gallons,12.16873985938345,0.001389125554724139
1499,1005880.0,,45083.0,,336111.0,2011.0,GP-BMW,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),61.0,58.78618289557222,gallons,8.112493239588966,0.0009260837031494254
1500,1005880.0,,45083.0,,336111.0,2012.0,GP-BMW,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),75.0,88.17927434335834,gallons,12.16873985938345,0.001389125554724139
1501,1005899.0,,18129.0,,324110.0,2015.0,100-H1 Alky Isostripper Reboiler Heater,PRH (Process Heater),Unfinished Oils,Tier 1 (Equation C-1),13.2,0.0,gallons,0,0
1502,1005899.0,,18129.0,,324110.0,2018.0,100-H1 Alky Isostripper Reboiler Heater,PRH (Process Heater),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),13.2,0.0,.,na,na
1503,1005903.0,,48201.0,,324110.0,2018.0,BLRHT004,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),220.0,0.0,.,na,na
1504,1005903.0,,48201.0,,324110.0,2016.0,GP-HTREF2631,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),61.15,0.0,.,na,na
1505,1005903.0,,48201.0,,324110.0,2017.0,HTBLR006,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),350.0,0.0,.,na,na
1506,1005903.0,,48201.0,,324110.0,2018.0,HTBLR010,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),223.5,0.0,.,na,na
1507,1005909.0,,48361.0,,322130.0,2018.0,BB,S (Stoker Boiler),Tires,Tier 3 (Equation C-3  solid fuel),656.0,0.0,.,na,na
1508,1005919.0,,1017.0,,327993.0,2012.0,GP-Lanett Plant,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1a  natural gas billing in therms),23.1,0.0,scf,0,0
1509,1005935.0,,31109.0,,311222.0,2018.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),172.0,29.39309144778611,gallons,4.056246619794483,0.0004630418515747127
1510,1005935.0,,31109.0,,311224.0,2018.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),172.0,29.39309144778611,gallons,4.056246619794483,0.0004630418515747127
1511,1005939.0,,17033.0,,324199.0,2010.0,GP-Unit 02  Kiln 1  Kiln 2,OCS (Other combustion source),Coke,Tier 3 (Equation C-3  solid fuel),201.0,0.0,.,na,na
1512,1005940.0,,38049.0,,311222.0,2018.0,GP-2,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),95.0,587.8618289557223,gallons,81.12493239588967,0.009260837031494254
1513,1005940.0,,38049.0,,311224.0,2018.0,GP-2,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),95.0,587.8618289557223,gallons,81.12493239588967,0.009260837031494254
1514,1005940.0,,38049.0,,311225.0,2018.0,GP-2,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),95.0,587.8618289557223,gallons,81.12493239588967,0.009260837031494254
1515,1005954.0,,17183.0,,311211.0,2011.0,FM Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),TIER 4,262.0,0.0,.,190000,21.68949771689498
1516,1005954.0,,17183.0,,311223.0,2011.0,FM Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),TIER 4,262.0,0.0,.,190000,21.68949771689498
1517,1005959.0,,47163.0,,322121.0,2017.0,82-0022-33,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 2 (Equation C-2a),544.0,311268.0,gallons,3006730.740371045,343.2341027820828
1518,1005959.0,,47163.0,,322121.0,2017.0,82-0022-33,OB (Boiler  other),Wood and Wood Residuals (dry basis),Tier 2 (Equation C-2a),544.0,233017.0,tons,2250855.78,256.9470068493151
1519,1005959.0,,47163.0,,322121.0,2013.0,82-0022-33,OB (Boiler  other),Tires,Tier 3 (Equation C-3  solid fuel),544.0,0.0,.,na,na
1520,1005959.0,,47163.0,,322121.0,2012.0,82-0022-33,OB (Boiler  other),Wood and Wood Residuals,Tier 3 (Equation C-3  solid fuel),544.0,0.0,.,na,na
1521,1005966.0,,38059.0,,324110.0,2013.0,Boiler #3,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),200.0,0.0,gallons,0,0
1522,1005966.0,,38059.0,,324110.0,2014.0,Boiler #3,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),200.0,0.0,gallons,0,0
1523,1005966.0,,38059.0,,324110.0,2010.0,GP- 1,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),240.0,0.0,.,na,na
1524,1005970.0,,25027.0,,322130.0,2013.0,GP-01 Boiler #1(EU1) and Boiler #2 (EU2),OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),230.0,0.0,gallons,0,0
1525,1005976.0,,1103.0,,331110.0,2018.0,GP-Cold Mill,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),106.87,538.873343209412,gallons,74.36452136289887,0.008489100612203067
1526,1005976.0,,1103.0,,331110.0,2018.0,GP-Cold Mill,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),106.87,0.0,gallons,0,0
1527,1005976.0,,1103.0,,331110.0,2018.0,GP-Hot Mill,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),250.0,1783.1808811656908,gallons,246.0789616008653,0.02809120566219924
1528,1005976.0,,1103.0,,331110.0,2017.0,GP-Hot Mill,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),250.0,35.3463054274252,gallons,4.771751232702402,0.0005447204603541556
1529,1005976.0,,1103.0,,331111.0,2018.0,GP-Cold Mill,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),106.87,538.873343209412,gallons,74.36452136289887,0.008489100612203067
1530,1005976.0,,1103.0,,331111.0,2018.0,GP-Cold Mill,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),106.87,0.0,gallons,0,0
1531,1005976.0,,1103.0,,331111.0,2018.0,GP-Hot Mill,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),250.0,1783.1808811656908,gallons,246.0789616008653,0.02809120566219924
1532,1005976.0,,1103.0,,331111.0,2017.0,GP-Hot Mill,OCS (Other combustion source),Propane,Tier 1 (Equation C-1),250.0,35.3463054274252,gallons,4.771751232702402,0.0005447204603541556
1533,1005979.0,,42101.0,,322130.0,2014.0,Union Boiler,OB (Boiler  other),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),118.0,0.0,gallons,0,0
1534,1005991.0,,55085.0,,322121.0,2018.0,B28,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),280.0,1024464500.0,scf,1053467.089995,120.2588002277397
1535,1005991.0,,55085.0,,322121.0,2018.0,B30,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),95.0,199220175.0,scf,204860.09815425,23.3858559536815
1536,1005991.0,,55085.0,,322121.0,2013.0,Coal Dock,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),249.0,48.988485746310175,gallons,6.760411032990806,0.0007717364192911879
1537,1005991.0,,55085.0,,322121.0,2014.0,GP-2,OCS (Other combustion source),Bituminous,Tier 2 (Equation C-2a),83.5,590.0,tons,15871,1.81175799086758
1538,1005994.0,,5081.0,,322121.0,2016.0,#1 Power Boiler,S (Stoker Boiler),Tires,Tier 3 (Equation C-3  solid fuel),580.0,0.0,.,na,na
1539,1005994.0,,5081.0,,322121.0,2011.0,#1 Power Boiler,S (Stoker Boiler),Distillate Fuel Oil No. 2,Tier 3 (Equation C-4  liquid fuel),580.0,0.0,.,na,na
1540,1005994.0,,5081.0,,322121.0,2018.0,#2 Power Boiler,OB (Boiler  other),Bituminous,TIER 4,820.0,0.0,.,1420000,162.1004566210046
1541,1005994.0,,5081.0,,322121.0,2018.0,#2 Power Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),TIER 4,820.0,0.0,.,200000,22.8310502283105
1542,1005994.0,,5081.0,,322121.0,2018.0,#2 Power Boiler,OB (Boiler  other),Tires,TIER 4,820.0,0.0,.,66875,7.634132420091324
1543,1005994.0,,5081.0,,322121.0,2018.0,#2 Power Boiler,OB (Boiler  other),Wood and Wood Residuals (dry basis),TIER 4,820.0,0.0,.,593055.5555555556,67.7004058853374
1544,1005994.0,,5081.0,,322121.0,2018.0,#3 Power Boiler,S (Stoker Boiler),Natural Gas (Weighted U.S. Average),TIER 4,790.0,0.0,.,1540000,175.7990867579909
1545,1005994.0,,5081.0,,322121.0,2018.0,#3 Power Boiler,S (Stoker Boiler),Tires,TIER 4,790.0,0.0,.,91875,10.48801369863014
1546,1005994.0,,5081.0,,322121.0,2018.0,#3 Power Boiler,S (Stoker Boiler),Wood and Wood Residuals (dry basis),TIER 4,790.0,0.0,.,780555.5555555556,89.1045154743785
1547,1005997.0,,2261.0,,324110.0,2010.0,400 HP Utility Boiler,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),16.8,68.58388004483426,gallons,9.464575446187128,0.001080430987007663
