FacilityID,CombustorID_common,Date,Fuel_Number,Fuel,Fuel_Other,Fuel_Rate,Fuel_Rate_Unit,Fuel_Rate_Unit_Other,SourceTab,In Waste Inventory? Opt 4,Test Burning Waste? Opt 4
MESDWarrenSomerset,No2 Power Boiler,8/7/2009,Fuel 1,No. 6 Residual oil,If other fuel type is selected please specify in this cell,43.3,mmBtu/hr,,Fuel Feed,,
MESDWarrenSomerset,No2 Power Boiler,8/7/2009,Fuel 2,No. 2 Distillate,If other fuel type is selected please specify in this cell,7.06,mmBtu/hr,,Fuel Feed,,
MESDWarrenSomerset,No2 Power Boiler,8/7/2009,Fuel 3,Biomass,If other fuel type is selected please specify in this cell,549.86,mmBtu/hr,,Fuel Feed,,
MESDWarrenSomerset,No2 Power Boiler,8/7/2009,Fuel 4,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,14.89,mmBtu/hr,,Fuel Feed,,
MESDWarrenSomerset,No2 Power Boiler,8/7/2009,Fuel 5,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,42.8,mmBtu/hr,,Fuel Feed,,
MESDWarrenSomerset,No2 Power Boiler,8/7/2009,Fuel 6,Other gas: please explain,Kraft Pulping - HVLC NCG,28159,Other: Please Explain,ACFM,Fuel Feed,,
MESDWarrenSomerset,No2 Power Boiler,8/8/2009,Fuel 1,No. 6 Residual oil,If other fuel type is selected please specify in this cell,93.1,mmBtu/hr,,Fuel Feed,,
MESDWarrenSomerset,No2 Power Boiler,8/8/2009,Fuel 2,No. 2 Distillate,If other fuel type is selected please specify in this cell,9.08,mmBtu/hr,,Fuel Feed,,
MESDWarrenSomerset,No2 Power Boiler,8/8/2009,Fuel 3,Biomass,If other fuel type is selected please specify in this cell,501.23,mmBtu/hr,,Fuel Feed,,
MESDWarrenSomerset,No2 Power Boiler,8/8/2009,Fuel 4,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,15.63,mmBtu/hr,,Fuel Feed,,
MESDWarrenSomerset,No2 Power Boiler,8/8/2009,Fuel 5,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,42.87,mmBtu/hr,,Fuel Feed,,
MESDWarrenSomerset,No2 Power Boiler,8/8/2009,Fuel 6,Other gas: please explain,Kraft Pulping - HVLC NCG,28282,Other: Please Explain,ACFM,Fuel Feed,,
MESDWarrenSomerset,No2 Power Boiler,8/9/2009,Fuel 1,No. 6 Residual oil,If other fuel type is selected please specify in this cell,2,mmBtu/hr,,Fuel Feed,,
MESDWarrenSomerset,No2 Power Boiler,8/9/2009,Fuel 2,No. 2 Distillate,If other fuel type is selected please specify in this cell,0,mmBtu/hr,,Fuel Feed,,
MESDWarrenSomerset,No2 Power Boiler,8/9/2009,Fuel 3,Biomass,If other fuel type is selected please specify in this cell,551.54,mmBtu/hr,,Fuel Feed,,
MESDWarrenSomerset,No2 Power Boiler,8/9/2009,Fuel 4,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,14.09,mmBtu/hr,,Fuel Feed,,
MESDWarrenSomerset,No2 Power Boiler,8/9/2009,Fuel 5,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,44.97,mmBtu/hr,,Fuel Feed,,
MESDWarrenSomerset,No2 Power Boiler,8/9/2009,Fuel 6,Other gas: please explain,Kraft Pulping - HVLC NCG,28332,Other: Please Explain,ACFM,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,7/22/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,29134.3,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,7/23/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,30864.8,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,7/24/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,25894.5,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,7/25/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,23032.9,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,7/26/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,24561.5,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,7/27/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,26164.8,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,7/28/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,25070,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,7/29/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,20644.5,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,7/30/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,19332.6,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,7/31/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,20796.6,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/1/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,21011.5,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/10/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,29997.2,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/11/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,30060.6,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/12/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,30174.3,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/13/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,30741.9,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/14/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,30298.8,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/15/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,29807.4,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/16/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,31648.1,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/17/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,31862.9,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/18/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,27779.2,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/19/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,19446.1,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/2/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,24593.2,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/20/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,24167.1,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/3/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,25727.1,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/4/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,27769,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/5/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,23683,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/6/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,28543.5,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/7/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,26398.6,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/8/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,26499.1,lb/hour,,Fuel Feed,,
MITBSimonPowerPlant,Unit 1,8/9/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,24624.8,lb/hour,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,10/1/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",16,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,10/1/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,10/2/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",14.3,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,10/2/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/11/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",13.5,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/11/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/12/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",13.7,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/12/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/14/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",15.2,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/14/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/18/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",17.7,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/18/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/19/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",16.3,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/19/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/20/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",14.7,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/20/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/21/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",14.8,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/21/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/24/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",12.3,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/24/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/25/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",16.1,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/25/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/26/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",15.5,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/26/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/27/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",15.1,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/27/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/28/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",14.9,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/28/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/29/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",10.3,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/29/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/4/2009,Fuel 1,Natural gas,,0,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/4/2009,Fuel 2,No. 6 Residual oil,,1.46,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/5/2009,Fuel 1,Natural gas,,0,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/5/2009,Fuel 2,No. 6 Residual oil,,1.6,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/6/2009,Fuel 1,Natural gas,,0,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/6/2009,Fuel 2,No. 6 Residual oil,,1.56,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/7/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",14.8,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,8/7/2009,Fuel 2,No. 6 Residual oil,,0.23,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/10/2009,Fuel 1,Natural gas,If other fuel type is selected please specify in this cell,0,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/10/2009,Fuel 2,No. 6 Residual oil,,1.44,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/11/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",14.9,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/11/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/15/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",15.1,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/15/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/16/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",14.4,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/16/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/17/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",14.1,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/17/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/23/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",13.9,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/23/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/24/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",13.2,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/24/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/25/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",13.9,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/25/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/30/2009,Fuel 1,Natural gas,"Since the quantity of natural gas is not metered to each boiler, usgae is estimated based on steam production for the boiler and assuming an overall 80% heat transfer efficiency for the boiler.",14.7,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/30/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/8/2009,Fuel 1,Natural gas,If other fuel type is selected please specify in this cell,16.7,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/8/2009,Fuel 2,No. 6 Residual oil,,0,gallon/minute,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/9/2009,Fuel 1,Natural gas,If other fuel type is selected please specify in this cell,13.5,mmBtu/hr,,Fuel Feed,,
MNGPDuluth,EU33 Boiler #3,9/9/2009,Fuel 2,No. 6 Residual oil,,0.17,gallon/minute,,Fuel Feed,,
MNVersoPaper,EU006 B&W,7/29/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,153,ton/day,,Fuel Feed,,
MNVersoPaper,EU006 B&W,7/29/2009,Fuel 2,Other solid: please explain,Mixture of Bark and Biomass,178,ton/day,,Fuel Feed,,
MNVersoPaper,EU006 B&W,7/29/2009,Fuel 3,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,26.7,ton/day,dry,Fuel Feed,,
MNVersoPaper,EU006 B&W,7/29/2009,Fuel 4,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,16,ton/day,,Fuel Feed,,
MNVersoPaper,EU006 B&W,7/30/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,162,ton/day,,Fuel Feed,,
MNVersoPaper,EU006 B&W,7/30/2009,Fuel 2,Other solid: please explain,Mixture of Bark and Biomass,170,ton/day,,Fuel Feed,,
MNVersoPaper,EU006 B&W,7/30/2009,Fuel 3,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,22.5,ton/day,dry,Fuel Feed,,
MNVersoPaper,EU006 B&W,7/30/2009,Fuel 4,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,15.9,ton/day,,Fuel Feed,,
MNVersoPaper,EU006 B&W,7/31/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,197,ton/day,,Fuel Feed,,
MNVersoPaper,EU006 B&W,7/31/2009,Fuel 2,Other solid: please explain,Mixture of Bark and Biomass,147,ton/day,,Fuel Feed,,
MNVersoPaper,EU006 B&W,7/31/2009,Fuel 3,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,21.2,ton/day,dry,Fuel Feed,,
MNVersoPaper,EU006 B&W,7/31/2009,Fuel 4,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,17.2,ton/day,,Fuel Feed,,
MNVersoPaper,EU006 B&W,8/1/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,215,ton/day,,Fuel Feed,,
MNVersoPaper,EU006 B&W,8/1/2009,Fuel 2,Other solid: please explain,Mixture of Bark and Biomass,158,ton/day,,Fuel Feed,,
MNVersoPaper,EU006 B&W,8/1/2009,Fuel 3,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,21.1,ton/day,dry,Fuel Feed,,
MNVersoPaper,EU006 B&W,8/1/2009,Fuel 4,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,20.2,ton/day,,Fuel Feed,,
MNVersoPaper,EU006 B&W,8/10/2009,Fuel 1,Coal: Bituminous,If other fuel type is selected please specify in this cell,165,ton/day,,Fuel Feed,,
MNVersoPaper,EU006 B&W,8/10/2009,Fuel 2,Other solid: please explain,Mixture of Bark and Biomass,147,ton/day,,Fuel Feed,,
MNVersoPaper,EU006 B&W,8/10/2009,Fuel 3,Industrial Commercial or Municipal Sludge,If other fuel type is selected please specify in this cell,27.6,ton/day,dry,Fuel Feed,,
