state,fips,county,eis_facility_id,company_name,site_name,naics_code,zip_code,eis_unit_id,unit_type,unit_description,design_capacity,design_capacity_uom,eis_process_id,process_description,calc_data_year,naics_sub,cap_mmbtuhr,fuel_type,data_source
PA,42019,Butler,7395411,,CALUMET KARNS CITY REF LLC/KARNS CITY,324199,16041-9222,10440213,Boiler,hydrotreater h1x reactor furnace,9.1,E6BTU/HR,13972614,industrial processes  ;  petroleum industry  ;  process heaters  ;  natural gas-fired,,324,9.1,natural gas,NEI
PA,42015,Bradford,8217911,GLOBAL TUNGSTEN & POWDERS CORP,GLOBAL TUNGSTEN & POWDERS CORP/HAWES STREET PLT,331410,18848,5286113,Boiler,superior 6 (dept 327),21.6,E6BTU/HR,16523314,external combustion boilers  ;  industrial  ;  natural gas  ;  10-100 million btu/hr,,331,21.6,natural gas,NEI
PA,42013,Blair,4701311,ALBEMARLE CORP,ALBEMARLE/TYRONE QUALITY CHEM,325199,16686-8100,27940913,Boiler,hot oil boiler 2,3.0,E6BTU/HR,13965014,external combustion boilers  ;  industrial  ;  natural gas  ;  < 10 million btu/hr,,325,3.0,fuel oil,NEI
PA,42003,Allegheny,7409411,US STEEL CORP,US STEEL CORP/IRVIN PLT,331110,15034,10399013,Boiler,"boiler #2 / boiler #2, natural gas",0.01,E6BTU/HR,13579914,external combustion boilers  ;  industrial  ;  natural gas  ;  10-100 million btu/hr,,331,100.0,natural gas,NEI
PA,42003,Allegheny,7409311,US STEEL CORP,USS CORP/EDGAR THOMSON WORKS,331110,15104,10401413,Boiler,"riley boiler #2 / riley boiler #2, bfg",0.01,E6BTU/HR,13690814,external combustion boilers  ;  industrial  ;  process gas  ;  blast furnace gas,,331,0.01,,NEI
PA,42003,Allegheny,8204511,UNITED STATES STEEL DIV OF USS CORP,USS/CLAIRTON WORKS,331110,15025-1855,5306813,Boiler,"boiler r1, stack s36 / boiler r1, cog, stack s36",229.0,E6BTU/HR,16972714,external combustion boilers  ;  industrial  ;  natural gas  ;  > 100 million btu/hr,,331,229.0,natural gas,NEI
PA,42081,Lycoming,5451111,BIMBO BAKERIES USA INC,BIMBO BAKERIES USA INC/WILLIAMSPORT PLT,311812,17701-1035,27547713,Boiler,burnham boiler,4.2,E6BTU/HR,13854314,external combustion boilers  ;  industrial  ;  natural gas  ;  < 10 million btu/hr,,311,4.2,natural gas,NEI
PA,42079,Luzerne,4743311,HERSHEY CO,HERSHEY FOODS CO/HAZLETON PLT,311351,18202-9760,27699413,Boiler,20.9 mmbtu cleaver brooks boiler 1 w/fgr & low nox burner,20.9,E6BTU/HR,14200614,external combustion boilers  ;  industrial  ;  process gas  ;  other: specify in comments,,311,20.9,,NEI
PA,42077,Lehigh,4741211,,HAMILTON 9999 ASSOC LP/BREININGSVILLE,334413,18031-9304,27707913,Boiler,boiler ss-1,18.1,E6BTU/HR,13422614,external combustion boilers  ;  industrial  ;  natural gas  ;  10-100 million btu/hr,,334,18.1,natural gas,NEI
PA,42077,Lehigh,3900911,INSULATION CORP AMER,INSULATION CORP AMER/ALLENTOWN,326140,18103-6609,37116213,Boiler,cleaver brooks boiler,4.2,E6BTU/HR,13593014,external combustion boilers  ;  industrial  ;  natural gas  ;  < 10 million btu/hr,,326,4.2,natural gas,NEI
PA,42077,Lehigh,3899811,,APOLLO METALS LTD/BETHLEHEM,332813,18018-4045,37123913,Boiler,orr & sembower boiler,20.1,E6BTU/HR,13769514,external combustion boilers  ;  industrial  ;  natural gas  ;  10-100 million btu/hr,,332,20.1,natural gas,NEI
PA,42075,Lebanon,3884811,WEABER INC,WEABER INC/SOUTH ANNVILLE TWP,321912,17042-4785,37132613,Boiler,boiler,46.0,E6BTU/HR,14294214,external combustion boilers  ;  electric generation  ;  wood/bark waste  ;  wood-fired boiler - wet wood (>=20% moisture,,321,46.0,biomass,NEI
PA,42071,Lancaster,3058811,PEPPERIDGE FARM INC,PEPPERIDGE FARM INC/EAST COCALICO TWP PLT,311812,17517-9112,38329213,Boiler,small boilers,14.8,E6BTU/HR,13997414,external combustion boilers  ;  industrial  ;  natural gas  ;  10-100 million btu/hr,,311,14.8,natural gas,NEI
PA,42071,Lancaster,3058211,JOHNSON & JOHNSON CONSUMER INC,JOHNSON & JOHNSON CONSUMER INC/LITITZ,325412,17543-8701,38331613,Boiler,three boilers (19; 19; 33 mmbtu/hr),71.0,E6BTU/HR,14002114,external combustion boilers  ;  industrial  ;  natural gas  ;  10-100 million btu/hr,,325,71.0,natural gas,NEI
PA,42019,Butler,3922411,SONNEBORN LLC,SONNEBORN INC/PETROLIA PLT,324199,16050-1412,37724113,Boiler,h-102 vaporizer process heater,1.72,E6BTU/HR,13875614,industrial processes  ;  chemical manufacturing  ;  fuel fired equipment  ;  natural gas: process heaters,,324,1.72,natural gas,NEI
PA,42019,Butler,3922411,SONNEBORN LLC,SONNEBORN INC/PETROLIA PLT,324199,16050-1412,37724213,Boiler,h-2 stripper process heater,18.4,E6BTU/HR,13875514,industrial processes  ;  chemical manufacturing  ;  fuel fired equipment  ;  natural gas: process heaters,,324,18.4,natural gas,NEI
PA,42019,Butler,3922411,SONNEBORN LLC,SONNEBORN INC/PETROLIA PLT,324199,16050-1412,37724413,Boiler,h-1 feed process heater,21.5,E6BTU/HR,13971014,industrial processes  ;  chemical manufacturing  ;  fuel fired equipment  ;  natural gas: process heaters,,324,21.5,natural gas,NEI
PA,42019,Butler,3922411,SONNEBORN LLC,SONNEBORN INC/PETROLIA PLT,324199,16050-1412,37723613,Boiler,h-4 hydrogen process heater,6.0,E6BTU/HR,14034614,industrial processes  ;  chemical manufacturing  ;  fuel fired equipment  ;  natural gas: process heaters,,324,6.0,natural gas,NEI
PA,42019,Butler,3922411,SONNEBORN LLC,SONNEBORN INC/PETROLIA PLT,324199,16050-1412,37724813,Boiler,h-101 methane reformer,27.4,E6BTU/HR,13970614,industrial processes  ;  chemical manufacturing  ;  fuel fired equipment  ;  process gas: process heaters,,324,27.4,,NEI
PA,42029,Chester,2981911,HERR FOODS INC,HERR FOODS INC/NOTTINGHAM,311991,19362-9102,38517513,Boiler,fulton 2 (80 hp boiler),2.0,E6BTU/HR,17273614,external combustion boilers  ;  industrial  ;  natural gas  ;  10-100 million btu/hr,,311,2.0,natural gas,NEI
SC,45015,Berkeley,4952811,Na,DAK AMERICAS LLC COOPER RIVER PLANT,325211,29461,28933413,Boiler,boiler 2  206mmbtu,206.0,E6BTU/HR,15183914,boiler 2 coal use,,325,206.0,coal,NEI
PA,42107,Schuylkill,4735711,ADVANSIX RESINS & CHEM LLC,ADVANSIX RESINS & CHEMICALS LLC/POTTSVILLE,326113,17901-1834,27911413,Boiler,biax ii hot oil heater,9.14,E6BTU/HR,14832014,external combustion boilers  ;  commercial/institutional  ;  natural gas  ;  < 10 million btu/hr,,326,9.14,fuel oil,NEI
PA,42091,Montgomery,3906111,PALMER INTL INC,PALMER INTL INC/SKIPPACK,325211,19474,37754013,Boiler,bldg b boiler,0.6,E6BTU/HR,13419814,external combustion boilers  ;  commercial/institutional  ;  natural gas  ;  < 10 million btu/hr,,325,0.6,natural gas,NEI
NC,37077,Granville,7920211,Sonoco Products Company,"Sonoco Protective Solutions, Inc.",32614,27509,3188613,Boiler,natural gas/no. 2 fuel oil-fired boiler (25.12 million btu per hour heat input rate) [nsps],25.1,E6BTU/HR,18144414,johnston 600hp: natural gas,,326,25.1,fuel oil,NEI
NC,37191,Wayne,7266911,Franklin Baking Company,Franklin Baking Company - Goldsboro,311812,27530,10750213,Boiler,four natural gas/ no. 2 oil-fired boilers(17.8 total million btu),0.01,E6BTU/HR,19241214,four natural gas/ no. 2 oil-fired boilers(17.8 total million btu),,311,17.8,fuel oil,NEI
NC,37165,Scotland,8376711,"Pilkington North America, Inc.","Pilkington North America, Inc.",327211,28352,1667813,Boiler,boilers,0.01,E6BTU/HR,18264714,boilers,,327,0.01,,NEI
NC,37129,New Hanover,8547411,Corning Incorporated,Corning Incorporated,327212,28405,1552813,Boiler,hb - humidification boilers,0.01,E6BTU/HR,18822814,hb - humidification boilers,,327,0.01,,NEI
NC,37101,Johnston,8300111,"Berry Global, Inc. dba Chicopee, Inc.","Berry Global, Inc. dba Chicopee, Inc.",31323,27504,173013,Boiler,natural gas/no. 2 fuel oil-fired boiler (25 million btu per hour heat input capacity),25.0,E6BTU/HR,17473514,natural gas,,313,25.0,fuel oil,NEI
NC,37147,Pitt,8008411,DSM Protective Materials LLC,DSM Protective Materials LLC,325220,27834,4055513,Boiler,building number 4 - power plant no. 2 fuel oil/no. 6 fuel oil/natural gas-fired boiler (38.0 million,38.0,E6BTU/HR,18476514,boiler #2    no. 2 oil,,325,38.0,fuel oil,NEI
NC,37085,Harnett,8439411,"Concrete Pipe and Precast, LLC",Concrete Pipe and Precast - Dunn,327332,28334,313113,Boiler,one lp gas boiler (12.0 million btu per hour maximum heat input),0.01,E6BTU/HR,19072814,combusting lp gas,2011.0,327,12.0,,NEI
NC,37101,Johnston,8300111,"Berry Global, Inc. dba Chicopee, Inc.","Berry Global, Inc. dba Chicopee, Inc.",31323,27504,173813,Boiler,natural gas-fired boiler (48.1 million btu per hour heat input capacity),25.0,E6BTU/HR,17471914,natural gas combustion,,313,25.0,natural gas,NEI
NY,36029,Erie,8503711,GOODYEAR DUNLOP TIRES NORTH AMERICA LTD,GOODYEAR DUNLOP TIRES NORTH AMERICA LTD,326211,14150,553113,Boiler,emission unit,267.0,E6BTU/HR,20949014,nan,,326,267.0,,NEI
NY,36081,Queens,8308311,STEINWAY & SONS,STEINWAY & SONS - QUEENS FACILITY,339992,11105,206513,Boiler,emission unit,0.01,E6BTU/HR,20328014,nan,,339,0.01,,NEI
NJ,34023,Middlesex,7426111,,LANXESS Solutions US Inc.,325199,08863,10328513,Boiler,boiler #7 and #8 -  natural gas (97.7 mmbtu/hr) or #4/#6 fuel oil (92.4 mmbtu/hr),97.7,E6BTU/HR,20321014,boiler #7 firing natural gas,,325,97.7,fuel oil,NEI
NY,36067,Onondaga,7436311,L & J G STICKLEY INC,L & J G STICKLEY INC,337122,13104,7945813,Boiler,emission unit,0.01,E6BTU/HR,17966614,nan,,337,0.01,,NEI
NJ,34041,Warren,7399311,Na,"Mars Wrigley Confectionery US, LLC",311352,07840,9290313,Boiler,two (45 mmbtu/hr) - high pressure steam boiler (#3 & #4) and one (30 mmbtu/hr) - low pressure steam,45.0,E6BTU/HR,20205614,(45 mmbtu/hr) - high pressure steam boiler #3 - burning ng,,311,45.0,natural gas,NEI
MS,28083,Leflore,7077111,AI002192,EXPRESS GRAIN TERMINALS LLC,311224,38930,14858513,Boiler,aa-002,25.1,E6BTU/HR,25419614,25.11mmbtuh ng/oil boiler,,311,25.1,natural gas,NEI
MS,28081,Lee,7062611,AI004104,SONOCO PROTECTIVE SOLUTIONS INC,32614,38801,14864013,Boiler,aa-003,12.3,E6BTU/HR,24660714,12.3mmbtuh steam boiler,,326,12.3,,NEI
MS,28077,Lawrence,7168611,AI005113,"Hood Industires, Inc",321113,39663,14068313,Boiler,aa-002,21.0,E6BTU/HR,24769114,21 mmbtuh kiln,,321,21.0,,NEI
MS,28077,Lawrence,8232711,AI001631,GEORGIA PACIFIC MONTICELLO LLC,32213,39654,5643213,Boiler,aa-404,776.0,E6BTU/HR,24770414,ng 776mmbtuh boiler,,322,776.0,,NEI
MS,28111,Perry,8216311,AI009342,Leaf River Cellulose LLC,322110,39462,5729613,Boiler,aa-024(ut-18),10.0,E6BTU/HR,27210514,10mmbtuh ng boiler,,322,10.0,natural gas,NEI
MS,28129,Smith,7984011,AI000913,"Georgia Pacific Wood Products LLC, Taylorsville Plant",321212,39168,5593713,Boiler,aa-700,155.0,E6BTU/HR,27809814,155mmbtuh ww/ng boiler #3,,321,155.0,,NEI
MS,28095,Monroe,8484211,AI008587,"TRONOX LLC, HAMILTON FACILITY",32513,39746,1040813,Boiler,ep-506,180.0,E6BTU/HR,27316014,180mmbtuh ng/h2 boiler,,325,180.0,natural gas,NEI
MS,28095,Monroe,8484211,AI008587,"TRONOX LLC, HAMILTON FACILITY",32513,39746,1040513,Boiler,ep-502,72.0,E6BTU/HR,27316314,72 mmbtuh ng boiler,,325,72.0,natural gas,NEI
MS,28095,Monroe,8484211,AI008587,"TRONOX LLC, HAMILTON FACILITY",32513,39746,1040413,Boiler,ep-501,0.01,E6BTU/HR,27316414,vent stack for 2 boilers,,325,0.01,,NEI
MS,28103,Noxubee,6945311,AI002011,"Shuqualak Lumber Company Inc., Planer Mill Division",321999,39361,14918613,Boiler,aa-107,28.7,E6BTU/HR,27263314,28.7mmbtuh ww boiler,,321,28.7,,NEI
MS,28149,Warren,6286211,AI001719,ARMSTRONG HARDWOOD FLOORING COMPANY,321918,17604,16432113,Boiler,aa-010,28.7,E6BTU/HR,25034814,ww 28.7mmbtuh boiler,,321,28.7,,NEI
MS,28075,Lauderdale,8482111,AI001121,ATLAS ROOFING CORPORATION,324122,39307,1113213,Boiler,aa-002,26.1,E6BTU/HR,25079414,26.1mmbtuh ng boiler,,324,26.1,natural gas,NEI
MS,28059,Jackson,8384911,AI001477,FIRST CHEMICAL CORPORATION,325998,39581,819113,Boiler,aa-002,37.0,E6BTU/HR,25031814,37mmbtu/hr ngf steam boil,,325,37.0,natural gas,NEI
MN,27103,Nicollet,7057411,,Alumacraft Boat Co,336612,56082,15124113,Boiler,oven 4,1.2,E6BTU/HR,26856714,oven #4,,336,1.2,,NEI
MN,27163,Washington,8481911,3M,3M - Cottage Grove - Abrasive Systems Division,327910,55016,1119613,Boiler,kiln 2 burner,0.01,E6BTU/HR,27894014,natural gas,,327,0.01,natural gas,NEI
MN,27157,Wabasha,8161411,,Hearth & Home Technologies of Lake City,333414,55041,6865213,Boiler,"eu206 - refactory cure oven - dryer/oven, unknown firing method",0.01,E6BTU/HR,27297214,natural gas,,333,0.01,natural gas,NEI
MN,27149,Stevens,7033711,Na,Superior Industries Inc,333922,56267,14680613,Boiler,air makeup unit 2,0.1,E6BTU/HR,27349214,natural gas,,333,0.1,natural gas,NEI
MN,27169,Winona,8482411,,Badger Foundry Co,331511,55987,1110713,Boiler,cupola start up torch-other emission unit,4.92,E6BTU/HR,25239414,natural gas,,331,4.92,natural gas,NEI
MN,27137,St. Louis,6238411,,Northern Foundry LLC,331511,55746,16113313,Boiler,air makeup unit 3 - other combustion,8.0,E6BTU/HR,27277914,natural gas,,331,8.0,natural gas,NEI
MN,27109,Olmsted,7149611,Na,IBM - Rochester,334111,55901,14418513,Boiler,boiler 4,70.0,E3LB/HR,26808114,natural gas,,334,70.0,natural gas,NEI
MN,27085,McLeod,7626611,,Hutchinson Technology Inc,334118,55350,11452413,Boiler,hvac-7,0.32,E6BTU/HR,27050114,air heating/cooling,,334,0.32,,NEI
MN,27139,Scott,6936411,,Rahr Malting Co,311213,55379,14303813,Boiler,glycol heaters (kiln 7),55.0,E6BTU/HR,27647914,natural gas,,311,55.0,natural gas,NEI
MN,27123,Ramsey,7488211,,Co-Operative Plating Co,332813,55104,11293613,Boiler,boiler #2,5.05,E6BTU/HR,27629914,natural gas,,332,5.05,natural gas,NEI
MN,27075,Lake,8482711,,Louisiana-Pacific Corp - Two Harbors,321219,55616,1105613,Boiler,"coating drying oven, lap & trim",0.01,E6BTU/HR,26435214,natural gas,,321,0.01,natural gas,NEI
MN,27055,Houston,6165511,,Northern Engraving Corp,332439,55974,15295113,Boiler,"dryer/oven, direct fired (sto-16-sg)",0.01,E6BTU/HR,26577414,natural gas,,332,0.01,natural gas,NEI
MN,27053,Hennepin,6221411,,Styrotech Inc,326140,55445,16158713,Boiler,boiler #1,0.01,E6BTU/HR,27697314,natural gas,,326,0.01,natural gas,NEI
MN,27109,Olmsted,7150311,Na,Kerry Ingredients & Flavours,311514,55901,14402213,Boiler,boiler 4 cleaver brooks 1977,0.01,E6BTU/HR,26709914,natural gas,,311,0.01,natural gas,NEI
MN,27145,Stearns,6455111,Na,Melrose Dairy Proteins LLC,311513,56352,16563313,Boiler,boiler - industrial,63.0,E6BTU/HR,27659514,natural gas - less than and equal to 100 million btu/hr,,311,63.0,natural gas,NEI
MN,27139,Scott,6950611,Na,QG Printing II LLC - Shakopee,323111,55379,14278513,Boiler,thermo electron dryer #1  of-4670a-1,0.1,E6BTU/HR,27881114,natural gas,,323,0.1,natural gas,NEI
MN,27085,McLeod,7626611,,Hutchinson Technology Inc,334118,55350,11454313,Boiler,4-bay steam boiler,1.5,E6BTU/HR,27048214,boiler,,334,1.5,,NEI
MN,27077,Lake of the Woods,6320511,Na,ANI Pharmaceuticals Inc,325412,56623,16388613,Boiler,burnham boiler 3,4.7,E6BTU/HR,26391014,natural gas,,325,4.7,natural gas,NEI
MN,27047,Freeborn,7140311,Na,Streater LLC,337212,56007,15000313,Boiler,plant 1 l3 1st stage wash #290,0.01,E6BTU/HR,27024914,natural gas,,337,0.01,natural gas,NEI
MN,27139,Scott,6936411,,Rahr Malting Co,311213,55379,14302713,Boiler,process indirect heater w/air-air heat exchanger (kiln 6),8.0,E6BTU/HR,27540614,natural gas,,311,8.0,natural gas,NEI
MI,26007,Alpena,8126211,,Decorative Panels International/Alpena Biorefinery,321219,49707,6960113,Boiler,euboiler#2,96.0,E6BTU/HR,28390314,natural gas,,321,96.0,natural gas,NEI
MI,26105,Mason,8111911,,Great Lakes Castings LLC,331511,49431,7043613,Boiler,eucupola,40.0,E6BTU/HR,29181814,cupola melting,,331,40.0,,NEI
MI,26149,St. Joseph,6344311,Na,ABBOTT NUTRITION,311514,49091,15705613,Boiler,eublr04,98.0,E6BTU/HR,28520014,natural gas/fuel oil boiler #4,,311,98.0,fuel oil,NEI
MI,26017,Bay,8145011,,Michigan Sugar Company - Bay City,311313,48706,6984613,Boiler,euboiler#6,180.0,E6BTU/HR,30486614,boiler #6 (180 mmbtu/hr),,311,180.0,,NEI
MI,26139,Ottawa,6335811,Na,The Hillshire Brands Company,311612,49464,16378913,Boiler,eu-boiler-05,0.01,E6BTU/HR,28836914,10-100 mmbtu/hr,,311,100.0,,NEI
MI,26007,Alpena,8126211,,Decorative Panels International/Alpena Biorefinery,321219,49707,6960013,Boiler,euboiler#1,96.0,E6BTU/HR,28390814,natural gas,,321,96.0,natural gas,NEI
MI,26081,Kent,8060211,,"ACCESS BUSINESS GROUP, LLC",325611,49355,7226113,Boiler,euboiler#9b84,0.01,E6BTU/HR,28668114,boiler < 10 mmbtu/hr,,325,10.0,,NEI
MI,26161,Washtenaw,8226111,Na,FORD MOTOR CO/RAWSONVILLE PLANT,336310,48197,6635113,Boiler,euboiler-5,0.01,E6BTU/HR,29272314,fuel oil #2,,336,0.01,fuel oil,NEI
MI,26125,Oakland,6545311,Na,FCA US Technology Center,336111,48326,17424813,Boiler,eu-12-hwg-1.06,0.01,E6BTU/HR,29318714,natural gas fired boiler between 10 and 100 mmbtu/hr capacity (low nox burner),,336,100.0,natural gas,NEI
MI,26121,Muskegon,7885511,Na,"HOWMET CORPORATION,  HRC and PLANTS 5 & 10",331529,49461,3335413,Boiler,eu-p10 ng,0.01,E6BTU/HR,29351114,"plant 10 natural gas usage, revised scc.",,331,0.01,natural gas,NEI
MI,26013,Baraga,4994311,Na,CERTAINTEED CEILINGS CORP,327999,49946,30810113,Boiler,eu-fueloil,0.01,E6BTU/HR,30566414,"fuel oil usage in boilers, 1000 gallons per year",,327,0.01,fuel oil,NEI
MI,26005,Allegan,7258211,,Yanfeng US Automotive Interior -SOUTHVIEW/PMSC/CW,336390,49423,7294313,Boiler,eu-waterboiler,0.01,E6BTU/HR,30653214,sv: natural gas usage,,336,0.01,natural gas,NEI
MI,26163,Wayne,7423511,Na,FCA US LLC  Trenton Engine Complex,336310,48183,10889213,Boiler,eu-boiler5,0.01,E6BTU/HR,26917914,>100 million btu/hr,,336,100.0,,NEI
MI,26163,Wayne,7347711,,BASF CORP,325211,48150,10636113,Boiler,eunatgas,9.9,E6BTU/HR,26463314,"boiler < 10 mmbtuh, nat gas and heaters, nat gas",,325,9.9,,NEI
MI,26151,Sanilac,7169111,,"Michigan Sugar Company, Croswell Factory",311313,48422,14066213,Boiler,eumurrayblr,83.0,E6BTU/HR,29185314,#6 fuel oil operation of murray boiler,,311,83.0,fuel oil,NEI
MI,26003,Alger,5737611,Na,NEENAH PAPER - MICHIGAN INC,322121,49862,22976713,Boiler,euboiler#1,202.0,E6BTU/HR,30171614,"boiler #1, bituminous coal tons per year",,322,202.0,coal,NEI
MI,26109,Menominee,5809111,,"Dunn Paper, Inc.",322121,49858,22555413,Boiler,euboiler#3,0.01,E6BTU/HR,28922114,"boiler #3 coal usage, tons per year",,322,0.01,coal,NEI
MI,26081,Kent,7886411,Na,"BIMBO BAKERIES USA, INC.",311812,49510,3324113,Boiler,eu-13,0.01,E6BTU/HR,28324314,natural gas combustion in boiler no. 2,2017.0,311,0.01,natural gas,NEI
MI,26081,Kent,7886711,Na,"Hutchinson Antivibration Systems, Inc.",336390,49503,3320513,Boiler,eu-boiler2,0.01,E6BTU/HR,28184614,natural gas fired boiler,,336,0.01,natural gas,NEI
MI,26065,Ingham,6089211,,Dart Container Corporation of Michigan,326140,48854,23785413,Boiler,eu-boiler5-s1,0.01,E6BTU/HR,28119714,boiler: no. 2 fuel oil,,326,0.01,fuel oil,NEI
MI,26109,Menominee,5810011,Na,RESOLUTE FOREST PRODUCTS - MENOMINEE,322110,49858,22554213,Boiler,euboiler,170.0,E6BTU/HR,28881414,"natural gas, million ft3/yr",,322,170.0,natural gas,NEI
MI,26139,Ottawa,6335811,Na,The Hillshire Brands Company,311612,49464,16377013,Boiler,eu-boiler-03,0.01,E6BTU/HR,28702014,10-100 mmbtu/hr,,311,100.0,,NEI
MI,26125,Oakland,6650511,,MAC VALVES INC,332911,48393,17114013,Boiler,eu00003,0.01,E6BTU/HR,29130614,boiler natural gas,,332,0.01,natural gas,NEI
KY,21157,Marshall,7366811,,Arkema Inc,325211,42029,9494113,Boiler,092 - boiler #3,0.01,E6BTU/HR,36071914,092 - boiler #3 - nat gas,,325,0.01,,NEI
KY,21157,Marshall,7366811,,Arkema Inc,325211,42029,9493313,Boiler,091 - boiler #2,0.01,E6BTU/HR,36073114,091 - boiler #2 - nat gas,,325,0.01,,NEI
KY,21157,Marshall,7366811,,Arkema Inc,325211,42029,9491713,Boiler,090 - boiler #1,0.01,E6BTU/HR,36075414,090 - boiler #1 - nat gas,,325,0.01,,NEI
KY,21015,Boone,6102011,Na,Waltex NKY LLC,333519,41094,24057713,Boiler,"ng-fired air make-up unit (189,000 btu/hr)",0.01,E6BTU/HR,40041414,1 ng-fired airmakeup unit,,333,0.0,natural gas,NEI
KY,21183,Ohio,5560411,Na,Young Manufacturing Co,321912,42320,26579313,Boiler,frame plant (eu06),0.1,E6BTU/HR,36041414,frame plant,,321,0.1,,NEI
KY,21227,Warren,5347911,Na,Dixie Consumer Products LLC,322299,42101,26399813,Boiler,dryer group,0.01,E6BTU/HR,37043514,dryers&heaters,,322,0.01,,NEI
KY,21015,Boone,6039911,Na,Aristech Surfaces LLC,326113,41042,23838613,Boiler,"boiler #1 04(04) 25,000 lb/hr watertube package s",0.01,E6BTU/HR,39222414,#2 fuel oil used,,326,0.01,fuel oil,NEI
KY,21151,Madison,7366511,,Ki(Usa) Corporation,33637,40403,9503513,Boiler,(2) boilers,1.3,E6BTU/HR,35112214,2 - 1.255mmbtu/hr boilers,,336,1.3,,NEI
KY,21145,McCracken,8110011,Na,H B Fuller Company,325991,42001,7059113,Boiler,13mmbtu/hr boiler #3,0.01,E6BTU/HR,35035714,boiler #3 nat gas fired,,325,3.0,,NEI
KY,21151,Madison,7351411,Na,Motor Wheel Commercial Vehicle Systems Inc,333618,40403,9651413,Boiler,boiler-3.0 mmbtu/hr,0.01,E6BTU/HR,36163914,boiler-3.0 mmbtu/hr,,333,3.0,,NEI
KY,21099,Hart,8194611,Na,Dart Container Corp of KY,326199,42749,6674313,Boiler,"boiler no.1, 31. mmbtu/ hr",31.0,E6BTU/HR,34625214,31.4 mmbtu/hr boiler,,326,31.0,,NEI
KY,21099,Hart,5981111,Na,Interstate Hardwoods LLC,321113,42713,23584113,Boiler,wood-fired indirect heat exchanger model: industr,0.01,E6BTU/HR,34632114,wood-fired boiler,,321,0.01,biomass,NEI
KY,21173,Montgomery,5195011,Na,Cooper-Standard Automotive Inc,326211,40353,26164713,Boiler,natural gas boiler 12.6 mmbtu/hr,12.6,E6BTU/HR,35825614,natural gas fired boiler,,326,12.6,natural gas,NEI
KY,21009,Barren,5607011,Na,Southern States-Park Cty,311119,42160,22821613,Boiler,boiler #2,0.01,E6BTU/HR,40098814,boiler - lp,,311,0.01,,NEI
