FACILITY_ID,FACILITY_NAME,FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,TIER,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr,tierID,FacilityID,UnitID,Unit Count,Capacity (mmBtu/hr),Op Hours Per Year,Fuel Category for Unit,Temperature,NAICS_sub,Zip,Num_Empl,FIPS_m,State,mactID
1011964.0,Basic American Foods Rexburg,16065.0,MADISON COUNTY,311423.0,2018.0,GP-Rexburg ID Combustion,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),52.0,mmBtu/hr,,,405800.0,scf,379.15923,0.043283017,10206.0,,,,,,,,,,,,,
1002903.0,AK STEEL CORP/BUTLER WORKS,42019.0,BUTLER COUNTY,331110.0,2018.0,GP-NG-3,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),230.0,mmBtu/hr,,,1080707700.0,scf,1132535.199,129.2848401,10212.0,,,,,,,,,,,,,
1002903.0,AK STEEL CORP/BUTLER WORKS,42019.0,BUTLER COUNTY,331111.0,2018.0,GP-NG-3,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),230.0,mmBtu/hr,,,1080707700.0,scf,1132535.199,129.2848401,10213.0,,,,,,,,,,,,,
1002903.0,AK STEEL CORP/BUTLER WORKS,42019.0,BUTLER COUNTY,331110.0,2018.0,GP-NG-2,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),230.0,mmBtu/hr,,,1604424700.0,scf,1679590.3930000002,191.73406310000001,10215.0,,,,,,,,,,,,,
1002903.0,AK STEEL CORP/BUTLER WORKS,42019.0,BUTLER COUNTY,331111.0,2018.0,GP-NG-2,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),230.0,mmBtu/hr,,,1604424700.0,scf,1679590.3930000002,191.73406310000001,10216.0,,,,,,,,,,,,,
1007114.0,SPIRIT AEROSYSTEMS INC,20173.0,SEDGWICK COUNTY,336411.0,2016.0,GP-4,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),39.9,mmBtu/hr,,,70011666.0,scf,73162.19097000001,8.351848283999999,10223.0,,,,,,,,,,,,,
1002962.0,E ENERGY ADAMS,31067.0,GAGE,325193.0,2016.0,GP- RTO&DryerC,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),51.6,mmBtu/hr,,,184376115.0,scf,193041.7924,22.03673429,10238.0,,,,,,,,,,,,,
1002962.0,E ENERGY ADAMS,31067.0,GAGE,325193.0,2017.0,GP- RTO&DryerC,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),45.0,mmBtu/hr,,,168454201.0,scf,175697.7316,20.05681868,10239.0,,,,,,,,,,,,,
1002962.0,E ENERGY ADAMS,31067.0,GAGE,325193.0,2018.0,GP- RTO&DryerC,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),45.0,mmBtu/hr,,,155188435.0,scf,161861.5377,18.47734449,10240.0,,,,,,,,,,,,,
1006366.0,ND Paper Inc - Rumford Division,23017.0,OXFORD,322121.0,2016.0,GP-001/ Misc. Combustion Units,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),14.12,mmBtu/hr,,,94797830.0,scf,96124.99962,10.97317347,10241.0,,,,,,,,,,,,,
1006366.0,ND Paper Inc - Rumford Division,23017.0,OXFORD,322121.0,2014.0,GP-001/ Misc. Combustion Units,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),14.12,mmBtu/hr,,,96265487.0,scf,97902.00028,11.17602743,10243.0,,,,,,,,,,,,,
1007176.0,Hood Container Corporation,47085.0,HUMPHREYS,322130.0,2014.0,GP-001,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),192.0,mmBtu/hr,,,37157000.0,scf,38606.123,4.4070916669999995,10253.0,,,,,,,,,,,,,
1007176.0,Hood Container Corporation,47085.0,HUMPHREYS,322130.0,2016.0,GP-001,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),192.0,mmBtu/hr,,,48881284.0,scf,52058.567460000006,5.942758842000001,10255.0,,,,,,,,,,,,,
1007176.0,Hood Container Corporation,47085.0,HUMPHREYS,322130.0,2015.0,GP-001,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),192.0,mmBtu/hr,,,134014693.0,scf,138035.1338,15.75743536,10257.0,,,,,,,,,,,,,
1007098.0,SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE,27129.0,RENVILLE COUNTY,311313.0,2016.0,GP-4,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),25.0,mmBtu/hr,,,5924000.04,scf,6101.660801,0.6965366209999999,10259.0,,,,,,,,,,,,,
1007098.0,SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE,27129.0,RENVILLE COUNTY,311313.0,2018.0,GP-4,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),25.0,mmBtu/hr,,,13022108.75,scf,13596.253519999998,1.552083736,10261.0,,,,,,,,,,,,,
1007098.0,SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE,27129.0,RENVILLE COUNTY,311313.0,2017.0,GP-4,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),25.0,mmBtu/hr,,,16384064.64,scf,16987.48974,1.9392111580000002,10263.0,,,,,,,,,,,,,
1000235.0,Shenango Incorporated,42003.0,Allegheny,324199.0,2016.0,GP-Underfire,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),246.0,mmBtu/hr,,,166304000.0,scf,180273.53600000002,20.57917078,10269.0,,,,,,,,,,,,,
1000019.0,WESTERN SUGAR COMPANY,31157.0,SCOTTS BLUFF COUNTY,311313.0,2018.0,GP-Office  Misc. Space Heaters,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),0.45,mmBtu/hr,,,2210526.32,scf,2334.315794,0.266474406,10270.0,,,,,,,,,,,,,
1002968.0,ARMSTRONG WORLD INDUSTRIES INC.,12033.0,ESCAMBIA COUNTY,339999.0,2014.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),112.0,mmBtu/hr,,,630778000.0,scf,640870.448,73.15872694,10271.0,,,,,,,,,,,,,
1002968.0,ARMSTRONG WORLD INDUSTRIES INC.,12033.0,ESCAMBIA COUNTY,339999.0,2015.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),112.0,mmBtu/hr,,,584634000.0,scf,596326.68,68.07382192,10272.0,,,,,,,,,,,,,
1002968.0,ARMSTRONG WORLD INDUSTRIES INC.,12033.0,ESCAMBIA COUNTY,339999.0,2017.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),112.0,mmBtu/hr,,,605238000.0,scf,621137.6023,70.90611898,10273.0,,,,,,,,,,,,,
1006346.0,GRANT PRIDECO LP,48185.0,GRIMES,332996.0,2016.0,GP-Natural Gas Tuboscope,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),17.0,mmBtu/hr,,,77918.0,scf,79476.36,9.072643836000001,10278.0,,,,,,,,,,,,,
1006346.0,GRANT PRIDECO LP,48185.0,GRIMES,332996.0,2018.0,GP-Grant Prideco Natural Gas,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),32.0,mmBtu/hr,,,7403.56792,scf,7559.042845999999,0.862904435,10279.0,,,,,,,,,,,,,
1006346.0,GRANT PRIDECO LP,48185.0,GRIMES,332996.0,2015.0,GP-Grant Prideco Natural Gas,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),32.0,mmBtu/hr,,,214449.54,scf,218952.9803,24.99463246,10280.0,,,,,,,,,,,,,
1006346.0,GRANT PRIDECO LP,48185.0,GRIMES,332996.0,2015.0,GP-Natural Gas Tuboscope,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),17.0,mmBtu/hr,,,110209.17,scf,112523.5626,12.84515554,10281.0,,,,,,,,,,,,,
1006346.0,GRANT PRIDECO LP,48185.0,GRIMES,332996.0,2016.0,GP-Grant Prideco Natural Gas,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),32.0,mmBtu/hr,,,104946.0,scf,107044.92,12.21973973,10282.0,,,,,,,,,,,,,
1006346.0,GRANT PRIDECO LP,48185.0,GRIMES,332996.0,2018.0,GP-Natural Gas Tuboscope,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),17.0,mmBtu/hr,,,4339.35292,scf,4430.4793310000005,0.505762481,10283.0,,,,,,,,,,,,,
1006046.0,GRACE,24003.0,ANNE ARUNDEL,325188.0,2015.0,GP-G,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),12.0,mmBtu/hr,,,50212000.0,scf,54669.04811,6.240758916,10300.0,,,,,,,,,,,,,
1006046.0,GRACE,24003.0,ANNE ARUNDEL,325180.0,2015.0,GP-G,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),12.0,mmBtu/hr,,,50212000.0,scf,54669.04811,6.240758916,10301.0,,,,,,,,,,,,,
1006046.0,GRACE,24003.0,ANNE ARUNDEL,325188.0,2015.0,GP-J,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),2.6,mmBtu/hr,,,5078400.0,scf,5742.8612,0.6555777629999999,10302.0,,,,,,,,,,,,,
1006046.0,GRACE,24003.0,ANNE ARUNDEL,325180.0,2015.0,GP-J,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),2.6,mmBtu/hr,,,5078400.0,scf,5742.8612,0.6555777629999999,10303.0,,,,,,,,,,,,,
1006046.0,GRACE,24003.0,ANNE ARUNDEL,325188.0,2015.0,GP-A,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),125.0,mmBtu/hr,,,563950000.0,scf,615969.312,70.3161315,10304.0,,,,,,,,,,,,,
1006046.0,GRACE,24003.0,ANNE ARUNDEL,325180.0,2015.0,GP-A,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),125.0,mmBtu/hr,,,563950000.0,scf,615969.312,70.3161315,10305.0,,,,,,,,,,,,,
1006046.0,GRACE,24003.0,ANNE ARUNDEL,325188.0,2015.0,GP-H,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),1.0,mmBtu/hr,,,1344798.0,scf,1508.662981,0.172221801,10306.0,,,,,,,,,,,,,
1006046.0,GRACE,24003.0,ANNE ARUNDEL,325180.0,2015.0,GP-H,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),1.0,mmBtu/hr,,,1344798.0,scf,1508.662981,0.172221801,10307.0,,,,,,,,,,,,,
1006046.0,GRACE,24003.0,ANNE ARUNDEL,325188.0,2015.0,GP-I,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),0.75,mmBtu/hr,,,2789546.0,scf,3096.72348,0.353507247,10308.0,,,,,,,,,,,,,
1006046.0,GRACE,24003.0,ANNE ARUNDEL,325180.0,2015.0,GP-I,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),0.75,mmBtu/hr,,,2789546.0,scf,3096.72348,0.353507247,10309.0,,,,,,,,,,,,,
1006046.0,GRACE,24003.0,ANNE ARUNDEL,325188.0,2015.0,GP-E,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),68.0,mmBtu/hr,,,342577000.0,scf,374660.936,42.76951324,10310.0,,,,,,,,,,,,,
1006046.0,GRACE,24003.0,ANNE ARUNDEL,325180.0,2015.0,GP-E,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),68.0,mmBtu/hr,,,342577000.0,scf,374660.936,42.76951324,10311.0,,,,,,,,,,,,,
1006046.0,GRACE,24003.0,ANNE ARUNDEL,325188.0,2015.0,GP-D,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),11.6,mmBtu/hr,,,51826688.0,scf,56424.22824,6.441121945,10312.0,,,,,,,,,,,,,
1006046.0,GRACE,24003.0,ANNE ARUNDEL,325180.0,2015.0,GP-D,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),11.6,mmBtu/hr,,,51826688.0,scf,56424.22824,6.441121945,10313.0,,,,,,,,,,,,,
1006046.0,GRACE,24003.0,ANNE ARUNDEL,325188.0,2015.0,GP-F,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),10.9,mmBtu/hr,,,82339312.0,scf,89485.4647,10.2152357,10314.0,,,,,,,,,,,,,
1006046.0,GRACE,24003.0,ANNE ARUNDEL,325180.0,2015.0,GP-F,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),10.9,mmBtu/hr,,,82339312.0,scf,89485.4647,10.2152357,10315.0,,,,,,,,,,,,,
1003224.0,ANHEUSER-BUSCH HOUSTON BREWERY,48201.0,HARRIS,312120.0,2014.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),99.7,mmBtu/hr,,,488900000.0,scf,504479.7763,57.58901556,10316.0,,,,,,,,,,,,,
1006065.0,KIMBERLY-CLARK TISSUE MILL,9005.0,LITCHFIELD COUNTY,322121.0,2016.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),70.2,mmBtu/hr,,,174397.0,scf,179335.923,20.47213733,10321.0,,,,,,,,,,,,,
1006065.0,KIMBERLY-CLARK TISSUE MILL,9005.0,LITCHFIELD COUNTY,322121.0,2014.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),70.2,mmBtu/hr,,,153089.726,scf,156134.2214,17.82354125,10322.0,,,,,,,,,,,,,
1006065.0,KIMBERLY-CLARK TISSUE MILL,9005.0,LITCHFIELD COUNTY,322121.0,2018.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),70.2,mmBtu/hr,,,169410361.0,scf,174323.2615,19.89991569,10323.0,,,,,,,,,,,,,
1001739.0,THE WESTERN SUGAR COOPERATIVE,56003.0,BIG HORN,311313.0,2018.0,GP-Office Sp Heaters,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),0.45,mmBtu/hr,,,2139622.64,scf,2319.350942,0.264766089,10327.0,,,,,,,,,,,,,
1001739.0,THE WESTERN SUGAR COOPERATIVE,56003.0,BIG HORN,311313.0,2017.0,GP-Office Sp Heaters,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),0.5,mmBtu/hr,,,4223.0,scf,4.332798,0.000494612,10329.0,,,,,,,,,,,,,
1007866.0,NLMK INDIANA,18127.0,PORTER,331110.0,2014.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),11.5,mmBtu/hr,,,77917779.0,scf,79697.42107000001,9.097879118,10336.0,,,,,,,,,,,,,
1007866.0,NLMK INDIANA,18127.0,PORTER,331111.0,2014.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),11.5,mmBtu/hr,,,77917779.0,scf,79697.42107000001,9.097879118,10337.0,,,,,,,,,,,,,
1002057.0,MILLERCOORS LLC,13095.0,DOUGHERTY,312120.0,2015.0,GP- Natural Gas/Distillate Oil #2,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),143.0,mmBtu/hr,,,619707015.3,scf,635199.6907,72.51138022,10345.0,,,,,,,,,,,,,
1000394.0,CHAPARRAL STEEL,51730.0,PETERSBURG CITY,331111.0,2018.0,GP-Grouped,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),109.0,mmBtu/hr,,,864630000.0,scf,922906.062,105.3545733,10348.0,,,,,,,,,,,,,
1000394.0,CHAPARRAL STEEL,51053.0,DINWIDDIE COUNTY,331111.0,2018.0,GP-Grouped,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),109.0,mmBtu/hr,,,864630000.0,scf,922906.062,105.3545733,10349.0,,,,,,,,,,,,,
1000394.0,CHAPARRAL STEEL,51053.0,DINWIDDIE COUNTY,331110.0,2018.0,GP-Grouped,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),109.0,mmBtu/hr,,,864630000.0,scf,922906.062,105.3545733,10350.0,,,,,,,,,,,,,
1003849.0,PILKINGTON NORTH AMERICA  INC.,37165.0,SCOTLAND COUNTY,327211.0,2014.0,GP- Natural Gas Combustion,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),6.75,mmBtu/hr,,,56274100.0,scf,57624.6784,6.578159635,10354.0,,,,,,,,,,,,,
1004610.0,THE GOODYEAR TIRE & RUBBER COMPANY - TOPEKA KANSAS PLANT,20177.0,SHAWNEE COUNTY,326211.0,2018.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),101.6,mmBtu/hr,,,791226000.0,scf,815754.0059999999,93.12260342,10356.0,,,,,,,,,,,,,
1006214.0,BRASKEM AMERICA NEAL PLANT,54099.0,WAYNE COUNTY,325211.0,2017.0,GP-001,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),99.66,mmBtu/hr,,,448844291.0,scf,510156.4212,58.23703438,10360.0,,,,,,,,,,,,,
1006214.0,BRASKEM AMERICA NEAL PLANT,54099.0,WAYNE COUNTY,325211.0,2018.0,GP-001,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),99.66,mmBtu/hr,,,472672611.7,scf,540548.3988,61.70643821,10361.0,,,,,,,,,,,,,
1001865.0,SOUTHWEST IOWA RENEWABLE ENERGY,19155.0,POTTAWATTAMIE COUNTY,325193.0,2015.0,GP-SIRE,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),245.0,mmBtu/hr,,,1937202906.0,scf,2034063.051,232.1989785,10371.0,,,,,,,,,,,,,
1001823.0,WESTERN SUGAR COOP,8087.0,MORGAN,311313.0,2018.0,GP-OfficeSpaceHeatersShops,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),10.0,mmBtu/hr,,,20456621.0,scf,22400.0,2.557077625,10382.0,,,,,,,,,,,,,
1001823.0,WESTERN SUGAR COOP,8087.0,MORGAN,311313.0,2018.0,GP-LimeKiln,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,25.0,mmBtu/hr,80814612.0,scf,88492.00014,10.1018265,10384.0,,,,,,,,,,,,,
1004365.0,TROPICANA MANUFACTURING CO INC,12081.0,MANATEE,311421.0,2017.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),84.0,mmBtu/hr,,,360699276.0,scf,360699.276,41.17571644,10389.0,,,,,,,,,,,,,
1011259.0,Revere Copper Products  Inc.,36065.0,ONEIDA COUNTY,331420.0,2016.0,GP-Revere,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),57.2,mmBtu/hr,,,431709000.0,scf,444301.9515,50.71940086,10397.0,,,,,,,,,,,,,
1011259.0,Revere Copper Products  Inc.,36065.0,ONEIDA COUNTY,331421.0,2016.0,GP-Revere,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),57.2,mmBtu/hr,,,431709000.0,scf,444301.9515,50.71940086,10398.0,,,,,,,,,,,,,
1011259.0,Revere Copper Products  Inc.,36065.0,ONEIDA COUNTY,331420.0,2017.0,GP-Revere,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),57.2,mmBtu/hr,,,449097000.0,scf,461734.5896,52.70942803,10399.0,,,,,,,,,,,,,
1011259.0,Revere Copper Products  Inc.,36065.0,ONEIDA COUNTY,331421.0,2017.0,GP-Revere,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),57.2,mmBtu/hr,,,449097000.0,scf,461734.5896,52.70942803,10400.0,,,,,,,,,,,,,
1011259.0,Revere Copper Products  Inc.,36065.0,ONEIDA COUNTY,331420.0,2015.0,GP-Revere,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),57.2,mmBtu/hr,,,461000000.0,scf,474576.45,54.17539384,10401.0,,,,,,,,,,,,,
1011259.0,Revere Copper Products  Inc.,36065.0,ONEIDA COUNTY,331421.0,2015.0,GP-Revere,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),57.2,mmBtu/hr,,,461000000.0,scf,474576.45,54.17539384,10402.0,,,,,,,,,,,,,
1011259.0,Revere Copper Products  Inc.,36065.0,ONEIDA COUNTY,331420.0,2018.0,GP-Revere,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),57.2,mmBtu/hr,,,479634200.0,scf,493984.8553,56.39096521,10403.0,,,,,,,,,,,,,
1011259.0,Revere Copper Products  Inc.,36065.0,ONEIDA COUNTY,331421.0,2018.0,GP-Revere,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),57.2,mmBtu/hr,,,479634200.0,scf,493984.8553,56.39096521,10404.0,,,,,,,,,,,,,
1005422.0,ND Fairmont LLC,54049.0,MARION COUNTY,322110.0,2015.0,GP- Mill Emissions,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),186.0,mmBtu/hr,,,645543000.0,scf,700099.13,79.91999201,10410.0,,,,,,,,,,,,,
1003255.0,PRAXAIR INC - GEISMAR HYCO FACILITY,22005.0,ASCENSION,325120.0,2016.0,GP-Heaters,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),3.0,mmBtu/hr,,,23298797.28,scf,24114.25518,2.752768857,10439.0,,,,,,,,,,,,,
1003255.0,PRAXAIR INC - GEISMAR HYCO FACILITY,22005.0,ASCENSION,325120.0,2017.0,GP-Heaters,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),3.0,mmBtu/hr,,,24501797.28,scf,24305.7829,2.7746327510000004,10440.0,,,,,,,,,,,,,
1003255.0,PRAXAIR INC - GEISMAR HYCO FACILITY,22005.0,ASCENSION,325120.0,2018.0,GP-Heaters,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),3.0,mmBtu/hr,,,17517797.28,scf,17263.78922,1.9707521940000001,10441.0,,,,,,,,,,,,,
1003255.0,PRAXAIR INC - GEISMAR HYCO FACILITY,22005.0,ASCENSION,325120.0,2015.0,GP-Heaters,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),3.0,mmBtu/hr,,,21999797.28,scf,22593.79181,2.579199978,10442.0,,,,,,,,,,,,,
1001783.0,WESTERN SUGAR COOPERATIVE,30111.0,YELLOWSTONE COUNTY,311313.0,2017.0,GP-Office Misc Space Heaters,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),0.5,mmBtu/hr,,,4223.0,scf,4.332798,0.000494612,10484.0,,,,,,,,,,,,,
1000311.0,Resolute Forest Products Calhoun Operation,47107.0,Mcminn,322122.0,2017.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),49.0,mmBtu/hr,,,41475833.0,scf,42720.10799,4.876724656,10503.0,,,,,,,,,,,,,
1000311.0,Resolute Forest Products Calhoun Operation,47107.0,Mcminn,322122.0,2014.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),20.0,mmBtu/hr,,,20376000.0,scf,21394.8,2.442328767,10504.0,,,,,,,,,,,,,
1000311.0,Resolute Forest Products Calhoun Operation,47107.0,Mcminn,322122.0,2015.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),20.0,mmBtu/hr,,,20889000.0,scf,21515.67,2.456126712,10505.0,,,,,,,,,,,,,
1000311.0,Resolute Forest Products Calhoun Operation,47107.0,Mcminn,322122.0,2018.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),49.0,mmBtu/hr,,,36322000.0,scf,37411.66,4.270737443,10506.0,,,,,,,,,,,,,
1000311.0,Resolute Forest Products Calhoun Operation,47107.0,Mcminn,322122.0,2016.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),20.0,mmBtu/hr,,,26899400.0,scf,27706.382,3.162828995,10507.0,,,,,,,,,,,,,
1010083.0,NXP Semiconductors Chandler Site,4013.0,MARICOPA COUNTY,334413.0,2014.0,GP-Natural Gas Combustion Units,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),50.0,mmBtu/hr,,,231466100.0,scf,237947.1508,27.16291676,10511.0,,,,,,,,,,,,,
1006732.0,PRAXAIR ONTARIO CA,6071.0,SAN BERNARDINO COUNTY,325120.0,2017.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),0.046,mmBtu/hr,,,127490.0,scf,131.3147,0.014990263,10529.0,,,,,,,,,,,,,
1006732.0,PRAXAIR ONTARIO CA,6071.0,SAN BERNARDINO COUNTY,325120.0,2014.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),0.046,mmBtu/hr,,,47417.0,scf,48.602425,0.005548221999999999,10530.0,,,,,,,,,,,,,
1003533.0,Borger Carbon Black Plant,48233.0,HUTCHINSON,325180.0,2017.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),150.0,mmBtu/hr,,,525262930.0,scf,548374.4989,62.59982864,10558.0,,,,,,,,,,,,,
1003533.0,Borger Carbon Black Plant,48233.0,HUTCHINSON,325182.0,2017.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),150.0,mmBtu/hr,,,525262930.0,scf,548374.4989,62.59982864,10559.0,,,,,,,,,,,,,
1002900.0,PADUCAH GASEOUS DIFFUSION PLANT - USEC,21145.0,MCCRACKEN COUNTY,325188.0,2015.0,GP-3 Plant Natural Gas,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),131.0,mmBtu/hr,,,101641176.0,scf,103673.9995,11.83493145,10561.0,,,,,,,,,,,,,
