FACILITY_ID,FACILITY_NAME,COUNTY_FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,TIER,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr
1000150,Chuck Lenzie Generating Station,32003,Clark,221112,2016,A10-Auxiliary Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,44.1,mmBtu/hr,1771987.5,scf,1842.438006,0.210323973
1000150,Chuck Lenzie Generating Station,32003,Clark,221112,2017,A10-Auxiliary Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,44.1,mmBtu/hr,1530021.6,scf,1582.028648,0.180596878
1002565,SAN JOAQUIN REFINING CO INC,6029,KERN COUNTY,324110,2015,C-B Boiler Natural Gas,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,25,mmBtu/hr,6600000,scf,6765,0.772260274
1002565,SAN JOAQUIN REFINING CO INC,6029,KERN COUNTY,324110,2018,Wicks Boiler Natural Gas,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,31.25,mmBtu/hr,55738000,scf,56732.255,6.476284817
1002565,SAN JOAQUIN REFINING CO INC,6029,KERN COUNTY,324110,2015,Wicks Boiler Natural Gas,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,31.25,mmBtu/hr,112168000,scf,115019.5537,13.13008604
1002565,SAN JOAQUIN REFINING CO INC,6029,KERN COUNTY,324110,2018,Unit 4 Standby Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,12.6,mmBtu/hr,579000,scf,590.001,0.067351712
1002565,SAN JOAQUIN REFINING CO INC,6029,KERN COUNTY,324110,2016,Wicks Boiler Natural Gas,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,31.25,mmBtu/hr,112824000,scf,115891.96,13.2296758
1005051,Marquis Energy - Wisconsin  LLC,55057,JUNEAU COUNTY,325193,2016,Package Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,60,mmBtu/hr,229003229.5,scf,242259.3457,27.65517645
1000795,Luna Energy Facility,35029,Luna,221112,2015,AUX-1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,30.6,mmBtu/hr,21421466,scf,22434.95261,2.56106765
1000168,Dynegy Energy Washington II  LLC,39167,Washington,221112,2016,Aux. Blr.,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,30.6,mmBtu/hr,1289000,scf,1374.357631,0.156890141
1000168,Dynegy Energy Washington II  LLC,39167,Washington,221112,2015,Aux. Blr.,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,30.6,mmBtu/hr,825000,scf,885.65,0.101101598
1000168,Dynegy Energy Washington II  LLC,39167,Washington,221112,2017,Aux. Blr.,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,30.6,mmBtu/hr,5800000,scf,6157.0255,0.702856792
1000966,Possum Point Power Station,51153,Prince William,221112,2014,ES-19,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,99,mmBtu/hr,82457696,scf,87829.45886,10.02619393
1000966,Possum Point Power Station,51153,Prince William,221112,2016,ES-19,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,99,mmBtu/hr,123623063.3,scf,131264.7991,14.98456611
1000966,Possum Point Power Station,51153,Prince William,221112,2018,ES-19,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,99,mmBtu/hr,83991483.2,scf,88923.52392,10.15108721
1000966,Possum Point Power Station,51153,Prince William,221112,2015,ES-19,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,99,mmBtu/hr,91411661.7,scf,98046.54337,11.19252778
1000966,Possum Point Power Station,51153,Prince William,221112,2017,ES-19,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,99,mmBtu/hr,102990405.5,scf,109707.5089,12.52368823
1002188,Trammo Nitrogen Products  Inc.,39061,HAMILTON COUNTY,325311,2017,B001,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,48,mmBtu/hr,148100000,scf,158974.61,18.14778653
1002188,Trammo Nitrogen Products  Inc.,39061,HAMILTON COUNTY,325311,2016,B001,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,48,mmBtu/hr,139650000,scf,150268.36,17.15392237
1002188,Trammo Nitrogen Products  Inc.,39061,HAMILTON COUNTY,325311,2018,B001,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,48,mmBtu/hr,151786000,scf,162411.02,18.54007078
1006148,Onshore Treating Facility,1097,MOBILE,211111,2018,EAL6801,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,91.7,mmBtu/hr,240161600,scf,243938.4262,27.84685231
1006148,Onshore Treating Facility,1097,MOBILE COUNTY,211130,2018,EAL6801,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,91.7,mmBtu/hr,240161600,scf,243938.4262,27.84685231
1006148,Onshore Treating Facility,1097,MOBILE COUNTY,211111,2018,EAL6801,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,91.7,mmBtu/hr,240161600,scf,243938.4262,27.84685231
1006148,Onshore Treating Facility,1097,MOBILE,211111,2016,EAL6801,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,91.7,mmBtu/hr,299134300,scf,318171.5794,36.32095655
1006148,Onshore Treating Facility,1097,MOBILE COUNTY,211130,2016,EAL6801,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,91.7,mmBtu/hr,299134300,scf,318171.5794,36.32095655
1006148,Onshore Treating Facility,1097,MOBILE COUNTY,211111,2016,EAL6801,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,91.7,mmBtu/hr,299134300,scf,318171.5794,36.32095655
1006148,Onshore Treating Facility,1097,MOBILE,211111,2017,EAL6802,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,91.7,mmBtu/hr,287973817,scf,293253.556,33.47643334
1006148,Onshore Treating Facility,1097,MOBILE COUNTY,211130,2017,EAL6802,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,91.7,mmBtu/hr,287973817,scf,293253.556,33.47643334
1006148,Onshore Treating Facility,1097,MOBILE COUNTY,211111,2017,EAL6802,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,91.7,mmBtu/hr,287973817,scf,293253.556,33.47643334
1006148,Onshore Treating Facility,1097,MOBILE,211111,2018,EAL6802,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,91.7,mmBtu/hr,291284400,scf,295969.312,33.78645114
1006148,Onshore Treating Facility,1097,MOBILE COUNTY,211130,2018,EAL6802,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,91.7,mmBtu/hr,291284400,scf,295969.312,33.78645114
1006148,Onshore Treating Facility,1097,MOBILE COUNTY,211111,2018,EAL6802,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,91.7,mmBtu/hr,291284400,scf,295969.312,33.78645114
1006148,Onshore Treating Facility,1097,MOBILE,211111,2017,EAL6801,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,91.7,mmBtu/hr,263933599,scf,271002.0465,30.93630668
1006148,Onshore Treating Facility,1097,MOBILE COUNTY,211130,2017,EAL6801,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,91.7,mmBtu/hr,263933599,scf,271002.0465,30.93630668
1006148,Onshore Treating Facility,1097,MOBILE COUNTY,211111,2017,EAL6801,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,91.7,mmBtu/hr,263933599,scf,271002.0465,30.93630668
1006148,Onshore Treating Facility,1097,MOBILE,211111,2016,EAL6802,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,91.7,mmBtu/hr,315942300,scf,327686.9028,37.40718068
1006148,Onshore Treating Facility,1097,MOBILE COUNTY,211130,2016,EAL6802,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,91.7,mmBtu/hr,315942300,scf,327686.9028,37.40718068
1006148,Onshore Treating Facility,1097,MOBILE COUNTY,211111,2016,EAL6802,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,91.7,mmBtu/hr,315942300,scf,327686.9028,37.40718068
1000265,Dynegy Energy Fayette  II LLC,42051,Fayette,221112,2015,Aux. Blr.,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,44.1,mmBtu/hr,437000,scf,469.014,0.053540411
1001048,Pawnee,8087,Morgan,221112,2018,AUX1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,114,mmBtu/hr,18368524,scf,20068.77713,2.290956293
1001048,Pawnee,8087,Morgan,221112,2015,AUX1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,114,mmBtu/hr,34986883,scf,37500.86523,4.280920688
1001048,Pawnee,8087,Morgan,221112,2017,AUX1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,114,mmBtu/hr,30414617,scf,33400.91054,3.812889331
1006695,Dearborn Industrial Generation,26163,Wayne,221118,2017,BL3100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,280095600,scf,298625.4583,34.08966419
1006695,Dearborn Industrial Generation,26163,Wayne,221119,2017,BL3100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,280095600,scf,298625.4583,34.08966419
1006695,Dearborn Industrial Generation,26163,Wayne,221118,2015,BL1100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,231025900,scf,243714.8007,27.82132428
1006695,Dearborn Industrial Generation,26163,Wayne,221119,2015,BL1100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,231025900,scf,243714.8007,27.82132428
1006695,Dearborn Industrial Generation,26163,Wayne,221118,2018,BL1100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,341284879,scf,363169.8214,41.45774217
1006695,Dearborn Industrial Generation,26163,Wayne,221119,2018,BL1100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,341284879,scf,363169.8214,41.45774217
1006695,Dearborn Industrial Generation,26163,Wayne,221118,2016,BL2100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,336536700,scf,360521.7006,41.15544527
1006695,Dearborn Industrial Generation,26163,Wayne,221119,2016,BL2100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,336536700,scf,360521.7006,41.15544527
1006695,Dearborn Industrial Generation,26163,Wayne,221118,2018,BL2100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,365932455,scf,389111.6324,44.41913612
1006695,Dearborn Industrial Generation,26163,Wayne,221119,2018,BL2100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,365932455,scf,389111.6324,44.41913612
1006695,Dearborn Industrial Generation,26163,Wayne,221118,2016,BL3100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,213575600,scf,228035.3838,26.03143651
1006695,Dearborn Industrial Generation,26163,Wayne,221119,2016,BL3100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,213575600,scf,228035.3838,26.03143651
1006695,Dearborn Industrial Generation,26163,Wayne,221118,2015,BL2100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,338579300,scf,357748.9681,40.8389233
1006695,Dearborn Industrial Generation,26163,Wayne,221119,2015,BL2100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,338579300,scf,357748.9681,40.8389233
1006695,Dearborn Industrial Generation,26163,Wayne,221118,2017,BL1100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,308625900,scf,328344.5042,37.48224934
1006695,Dearborn Industrial Generation,26163,Wayne,221119,2017,BL1100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,308625900,scf,328344.5042,37.48224934
1006695,Dearborn Industrial Generation,26163,Wayne,221118,2014,BL3100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,242350700,scf,248744.0463,28.39543908
1006695,Dearborn Industrial Generation,26163,Wayne,221119,2014,BL3100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,242350700,scf,248744.0463,28.39543908
1006695,Dearborn Industrial Generation,26163,Wayne,221118,2017,BL2100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,400291800,scf,426097.8205,48.64130371
1006695,Dearborn Industrial Generation,26163,Wayne,221119,2017,BL2100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,400291800,scf,426097.8205,48.64130371
1006695,Dearborn Industrial Generation,26163,Wayne,221118,2018,BL3100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,236989879,scf,251559.7277,28.71686389
1006695,Dearborn Industrial Generation,26163,Wayne,221119,2018,BL3100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,236989879,scf,251559.7277,28.71686389
1006695,Dearborn Industrial Generation,26163,Wayne,221118,2016,BL1100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,268349000,scf,286839.0054,32.7441787
1006695,Dearborn Industrial Generation,26163,Wayne,221119,2016,BL1100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,268349000,scf,286839.0054,32.7441787
1006695,Dearborn Industrial Generation,26163,Wayne,221118,2015,BL3100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,438210700,scf,464319.4334,53.00450153
1006695,Dearborn Industrial Generation,26163,Wayne,221119,2015,BL3100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,438210700,scf,464319.4334,53.00450153
1006695,Dearborn Industrial Generation,26163,Wayne,221118,2014,BL1100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,260783400,scf,267570.5562,30.54458404
1006695,Dearborn Industrial Generation,26163,Wayne,221119,2014,BL1100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,260783400,scf,267570.5562,30.54458404
1006695,Dearborn Industrial Generation,26163,Wayne,221118,2014,BL2100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,314028800,scf,321597.0586,36.71199299
1006695,Dearborn Industrial Generation,26163,Wayne,221119,2014,BL2100,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,763,mmBtu/hr,314028800,scf,321597.0586,36.71199299
1001826,The Dow Chemical Company,26111,MIDLAND,325199,2017,BLR_21 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,357,mmBtu/hr,5885900,scf,6342.9744,0.724083836
1001826,The Dow Chemical Company,26111,MIDLAND COUNTY,325320,2017,BLR_21 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,357,mmBtu/hr,5885900,scf,6342.9744,0.724083836
1001826,The Dow Chemical Company,26111,MIDLAND COUNTY,325199,2017,BLR_21 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,357,mmBtu/hr,5885900,scf,6342.9744,0.724083836
1001826,The Dow Chemical Company,26111,MIDLAND,325199,2018,BLR_21 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,357,mmBtu/hr,5443130,scf,5875.7943,0.670752774
1001826,The Dow Chemical Company,26111,MIDLAND COUNTY,325320,2018,BLR_21 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,357,mmBtu/hr,5443130,scf,5875.7943,0.670752774
1001826,The Dow Chemical Company,26111,MIDLAND COUNTY,325199,2018,BLR_21 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,357,mmBtu/hr,5443130,scf,5875.7943,0.670752774
1001826,The Dow Chemical Company,26111,MIDLAND,325199,2016,BLR_22 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,357,mmBtu/hr,14308000,scf,15095.294,1.723207078
1001826,The Dow Chemical Company,26111,MIDLAND COUNTY,325320,2016,BLR_22 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,357,mmBtu/hr,14308000,scf,15095.294,1.723207078
1001826,The Dow Chemical Company,26111,MIDLAND COUNTY,325199,2016,BLR_22 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,357,mmBtu/hr,14308000,scf,15095.294,1.723207078
1001826,The Dow Chemical Company,26111,MIDLAND,325199,2018,BLR_22 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,357,mmBtu/hr,4664380,scf,5031.0145,0.574316724
1001826,The Dow Chemical Company,26111,MIDLAND COUNTY,325320,2018,BLR_22 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,357,mmBtu/hr,4664380,scf,5031.0145,0.574316724
1001826,The Dow Chemical Company,26111,MIDLAND COUNTY,325199,2018,BLR_22 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,357,mmBtu/hr,4664380,scf,5031.0145,0.574316724
1001826,The Dow Chemical Company,26111,MIDLAND,325199,2016,BLR_21 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,357,mmBtu/hr,23151000,scf,24435.994,2.789497032
1001826,The Dow Chemical Company,26111,MIDLAND COUNTY,325320,2016,BLR_21 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,357,mmBtu/hr,23151000,scf,24435.994,2.789497032
1001826,The Dow Chemical Company,26111,MIDLAND COUNTY,325199,2016,BLR_21 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,357,mmBtu/hr,23151000,scf,24435.994,2.789497032
1001826,The Dow Chemical Company,26111,MIDLAND,325199,2017,BLR_22 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,357,mmBtu/hr,3507800,scf,3780.9875,0.431619578
1001826,The Dow Chemical Company,26111,MIDLAND COUNTY,325320,2017,BLR_22 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,357,mmBtu/hr,3507800,scf,3780.9875,0.431619578
1001826,The Dow Chemical Company,26111,MIDLAND COUNTY,325199,2017,BLR_22 BOILER,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,357,mmBtu/hr,3507800,scf,3780.9875,0.431619578
1001060,Louisa,19115,Louisa,221112,2016,Aux Boiler 2,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,97.8,mmBtu/hr,22687000,scf,23782.60141,2.714908836
1001060,Louisa,19115,Louisa,221112,2015,Aux Boiler 1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,97.8,mmBtu/hr,48500000,scf,50761.38469,5.794678617
1001060,Louisa,19115,Louisa,221112,2015,Aux Boiler 2,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,97.8,mmBtu/hr,27260000,scf,28514.72776,3.255105909
1001060,Louisa,19115,Louisa,221112,2016,Aux Boiler 1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,97.8,mmBtu/hr,90747000,scf,95166.08875,10.86370876
1000811,Effingham County Power  LLC,13103,Effingham,221112,2016,AB1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,17,mmBtu/hr,3314812,scf,3418.77102,0.390270664
1000811,Effingham County Power  LLC,13103,Effingham,221112,2015,AB1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,17,mmBtu/hr,4434631,scf,4553.859244,0.519846946
1000811,Effingham County Power  LLC,13103,Effingham,221112,2018,AB1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,17,mmBtu/hr,6702335,scf,6903.40505,0.788059937
1000811,Effingham County Power  LLC,13103,Effingham,221112,2017,AB1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,17,mmBtu/hr,3260789,scf,3360.567334,0.383626408
1000961,DOMTAR PAPER CO LLC HAWESVILLE MILL,21091,HANCOCK COUNTY,322121,2014,BFB Boiler,BFB (Boiler  bubbling fluidized bed),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,1050,mmBtu/hr,721213000,scf,725454.9679,82.81449405
1000961,DOMTAR PAPER CO LLC HAWESVILLE MILL,21091,HANCOCK,322121,2014,BFB Boiler,BFB (Boiler  bubbling fluidized bed),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,1050,mmBtu/hr,721213000,scf,725454.9679,82.81449405
1000667,Cleary Flood,25005,Bristol,221112,2018,8 A/H,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,10.5,mmBtu/hr,21223000,scf,21795.27,2.488044521
1000667,Cleary Flood,25005,Bristol,221112,2016,9 A/H,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),,,38.3,mmBtu/hr,15048000,scf,15454.296,1.764189041
