index,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,COUNTY,COUNTY_FIPS,NAICS,TIER_2_METHOD_EQUATION,CO2_COMBUSTION_EMISSIONS,TIER2_CH4_COMBUSTION_EMISSIONS,TIER2_EQ_C2A_FUEL_QTY,TIER2_EQ_C2A_FUEL_QTY_UOM,TIER2_EQ_C2A_HHV,TIER2_EQ_C2A_HHV_UOM,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,AGG_CUMULATIVE_HEAT_INPUTCAP,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,INPUT_HEAT_CAPACITY_UNIT_OTHER,BOILER_RATIO_B,HIGH_HEAT_VALUE_UOM,ANNUAL_HHV,FUEL_COM,FUEL_UNIT,ENERGY_COM,ENERGY_UNIT,ENERGY_MMBtu_hr
6975,1002150,2017,Shute Creek Facility,H-4201A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN,56023,211111,Tier 2 (Equation C-2a),2497.2,0.05,47672072.69,scf/year,0.000987246,mmBtu/scf,,,,7.25,mmBtu/hr,,,,,47672072.69,scf,47064.06307,MMBtu,5.37260994
6976,1002150,2018,Shute Creek Facility,H-4201A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN COUNTY,56023,211111,Tier 2 (Equation C-2a),2512.9,0.05,47875800.72,scf/year,0.0009892,mmBtu/scf,,,,7.25,mmBtu/hr,,,,,47875800.72,scf,47358.74207,MMBtu,5.406249095
6977,1002150,2018,Shute Creek Facility,H-4201A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN COUNTY,56023,211130,Tier 2 (Equation C-2a),2512.9,0.05,47875800.72,scf/year,0.0009892,mmBtu/scf,,,,7.25,mmBtu/hr,,,,,47875800.72,scf,47358.74207,MMBtu,5.406249095
6978,1002150,2018,Shute Creek Facility,H-4201A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN,56023,211111,Tier 2 (Equation C-2a),2512.9,0.05,47875800.72,scf/year,0.0009892,mmBtu/scf,,,,7.25,mmBtu/hr,,,,,47875800.72,scf,47358.74207,MMBtu,5.406249095
6979,1002150,2017,Shute Creek Facility,H-5401B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN COUNTY,56023,211111,Tier 2 (Equation C-2a),5641.3,0.11,107708345.4,scf/year,0.000987096,mmBtu/scf,,,,72,mmBtu/hr,,,,,107708345.4,scf,106318.4769,MMBtu,12.13681243
6980,1002150,2017,Shute Creek Facility,H-5401B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN COUNTY,56023,211130,Tier 2 (Equation C-2a),5641.3,0.11,107708345.4,scf/year,0.000987096,mmBtu/scf,,,,72,mmBtu/hr,,,,,107708345.4,scf,106318.4769,MMBtu,12.13681243
6981,1002150,2017,Shute Creek Facility,H-5401B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN,56023,211111,Tier 2 (Equation C-2a),5641.3,0.11,107708345.4,scf/year,0.000987096,mmBtu/scf,,,,72,mmBtu/hr,,,,,107708345.4,scf,106318.4769,MMBtu,12.13681243
6985,1002150,2017,Shute Creek Facility,H-5401A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN COUNTY,56023,211111,Tier 2 (Equation C-2a),6704.7,0.13,128047496.2,scf/year,0.000986827,mmBtu/scf,,,,72,mmBtu/hr,,,,,128047496.2,scf,126360.7265,MMBtu,14.42474047
6986,1002150,2017,Shute Creek Facility,H-5401A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN COUNTY,56023,211130,Tier 2 (Equation C-2a),6704.7,0.13,128047496.2,scf/year,0.000986827,mmBtu/scf,,,,72,mmBtu/hr,,,,,128047496.2,scf,126360.7265,MMBtu,14.42474047
6987,1002150,2017,Shute Creek Facility,H-5401A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN,56023,211111,Tier 2 (Equation C-2a),6704.7,0.13,128047496.2,scf/year,0.000986827,mmBtu/scf,,,,72,mmBtu/hr,,,,,128047496.2,scf,126360.7265,MMBtu,14.42474047
7006,1002150,2018,Shute Creek Facility,H-5401B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN COUNTY,56023,211111,Tier 2 (Equation C-2a),7193.1,0.14,137073100.2,scf/year,0.000989,mmBtu/scf,,,,72,mmBtu/hr,,,,,137073100.2,scf,135565.2961,MMBtu,15.47549042
7007,1002150,2018,Shute Creek Facility,H-5401B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN COUNTY,56023,211130,Tier 2 (Equation C-2a),7193.1,0.14,137073100.2,scf/year,0.000989,mmBtu/scf,,,,72,mmBtu/hr,,,,,137073100.2,scf,135565.2961,MMBtu,15.47549042
7008,1002150,2018,Shute Creek Facility,H-5401B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN,56023,211111,Tier 2 (Equation C-2a),7193.1,0.14,137073100.2,scf/year,0.000989,mmBtu/scf,,,,72,mmBtu/hr,,,,,137073100.2,scf,135565.2961,MMBtu,15.47549042
7009,1002150,2016,Shute Creek Facility,H-5401A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN COUNTY,56023,211111,Tier 2 (Equation C-2a),8666.3,0.16,165084230.8,scf/year,0.00098937,mmBtu/scf,,,,72,mmBtu/hr,,,,,165084230.8,scf,163329.3854,MMBtu,18.64490701
7010,1002150,2016,Shute Creek Facility,H-5401A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN COUNTY,56023,211130,Tier 2 (Equation C-2a),8666.3,0.16,165084230.8,scf/year,0.00098937,mmBtu/scf,,,,72,mmBtu/hr,,,,,165084230.8,scf,163329.3854,MMBtu,18.64490701
7011,1002150,2016,Shute Creek Facility,H-5401A,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN,56023,211111,Tier 2 (Equation C-2a),8666.3,0.16,165084230.8,scf/year,0.00098937,mmBtu/scf,,,,72,mmBtu/hr,,,,,165084230.8,scf,163329.3854,MMBtu,18.64490701
7015,1002150,2017,Shute Creek Facility,H-4201B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN COUNTY,56023,211111,Tier 2 (Equation C-2a),867.4,0.02,16554462.09,scf/year,0.000987555,mmBtu/scf,,,,7.25,mmBtu/hr,,,,,16554462.09,scf,16348.44181,MMBtu,1.866260481
7016,1002150,2017,Shute Creek Facility,H-4201B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN COUNTY,56023,211130,Tier 2 (Equation C-2a),867.4,0.02,16554462.09,scf/year,0.000987555,mmBtu/scf,,,,7.25,mmBtu/hr,,,,,16554462.09,scf,16348.44181,MMBtu,1.866260481
7017,1002150,2017,Shute Creek Facility,H-4201B,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,LINCOLN,56023,211111,Tier 2 (Equation C-2a),867.4,0.02,16554462.09,scf/year,0.000987555,mmBtu/scf,,,,7.25,mmBtu/hr,,,,,16554462.09,scf,16348.44181,MMBtu,1.866260481
7033,1010593,2014,Akzo Nobel Functional Chemicals  LLC,Crystex Standby Methane Boiler (CX-9),OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,MOBILE COUNTY,1097,325188,Tier 2 (Equation C-2a),2397.9,0.05,44402731.38,scf/year,0.0010178,mmBtu/scf,,,,32.8,mmBtu/hr,,,,,44402731.38,scf,45193.1,MMBtu,5.15902968
7034,1010593,2014,Akzo Nobel Functional Chemicals  LLC,Crystex Standby Methane Boiler (CX-9),OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,MOBILE COUNTY,1097,325180,Tier 2 (Equation C-2a),2397.9,0.05,44402731.38,scf/year,0.0010178,mmBtu/scf,,,,32.8,mmBtu/hr,,,,,44402731.38,scf,45193.1,MMBtu,5.15902968
7035,1010593,2015,Akzo Nobel Functional Chemicals  LLC,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,MOBILE COUNTY,1097,325188,Tier 2 (Equation C-2a),2467,0.05,45737512.28,scf/year,0.00101655,mmBtu/scf,,,,25.3,mmBtu/hr,,,,,45737512.28,scf,46494.46811,MMBtu,5.307587684
7036,1010593,2015,Akzo Nobel Functional Chemicals  LLC,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,MOBILE COUNTY,1097,325180,Tier 2 (Equation C-2a),2467,0.05,45737512.28,scf/year,0.00101655,mmBtu/scf,,,,25.3,mmBtu/hr,,,,,45737512.28,scf,46494.46811,MMBtu,5.307587684
7037,1010593,2015,Akzo Nobel Functional Chemicals  LLC,Crystex Standby Methane Boiler (CX-9),OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,MOBILE COUNTY,1097,325188,Tier 2 (Equation C-2a),2502.3,0.05,46392100.61,scf/year,0.00101655,mmBtu/scf,,,,32.8,mmBtu/hr,,,,,46392100.61,scf,47159.88987,MMBtu,5.383549072
7038,1010593,2015,Akzo Nobel Functional Chemicals  LLC,Crystex Standby Methane Boiler (CX-9),OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,MOBILE COUNTY,1097,325180,Tier 2 (Equation C-2a),2502.3,0.05,46392100.61,scf/year,0.00101655,mmBtu/scf,,,,32.8,mmBtu/hr,,,,,46392100.61,scf,47159.88987,MMBtu,5.383549072
7043,1010593,2017,Akzo Nobel Functional Chemicals  LLC,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,MOBILE COUNTY,1097,325188,Tier 2 (Equation C-2a),1577.2,0.03,29205050.11,scf/year,0.0010178,mmBtu/scf,,,,36.58,mmBtu/hr,,,,,29205050.11,scf,29724.9,MMBtu,3.393253425
7044,1010593,2017,Akzo Nobel Functional Chemicals  LLC,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,MOBILE COUNTY,1097,325180,Tier 2 (Equation C-2a),1577.2,0.03,29205050.11,scf/year,0.0010178,mmBtu/scf,,,,36.58,mmBtu/hr,,,,,29205050.11,scf,29724.9,MMBtu,3.393253425
7047,1010593,2017,Akzo Nobel Functional Chemicals  LLC,Crystex Standby Methane Boiler (CX-9),OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,MOBILE COUNTY,1097,325188,Tier 2 (Equation C-2a),2307.9,0.04,42735311.46,scf/year,0.0010178,mmBtu/scf,,,,32.8,mmBtu/hr,,,,,42735311.46,scf,43496,MMBtu,4.965296804
7048,1010593,2017,Akzo Nobel Functional Chemicals  LLC,Crystex Standby Methane Boiler (CX-9),OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,MOBILE COUNTY,1097,325180,Tier 2 (Equation C-2a),2307.9,0.04,42735311.46,scf/year,0.0010178,mmBtu/scf,,,,32.8,mmBtu/hr,,,,,42735311.46,scf,43496,MMBtu,4.965296804
7049,1010593,2016,Akzo Nobel Functional Chemicals  LLC,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,MOBILE COUNTY,1097,325188,Tier 2 (Equation C-2a),3065.5,0.06,56764334.84,scf/year,0.0010178,mmBtu/scf,,,,25.3,mmBtu/hr,,,,,56764334.84,scf,57774.74,MMBtu,6.595289954
7050,1010593,2016,Akzo Nobel Functional Chemicals  LLC,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,MOBILE COUNTY,1097,325180,Tier 2 (Equation C-2a),3065.5,0.06,56764334.84,scf/year,0.0010178,mmBtu/scf,,,,25.3,mmBtu/hr,,,,,56764334.84,scf,57774.74,MMBtu,6.595289954
7051,1010593,2016,Akzo Nobel Functional Chemicals  LLC,Crystex Standby Methane Boiler (CX-9),OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,MOBILE COUNTY,1097,325188,Tier 2 (Equation C-2a),2374.3,0.04,43964148.16,scf/year,0.0010178,mmBtu/scf,,,,32.8,mmBtu/hr,,,,,43964148.16,scf,44746.71,MMBtu,5.108071918
7052,1010593,2016,Akzo Nobel Functional Chemicals  LLC,Crystex Standby Methane Boiler (CX-9),OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,MOBILE COUNTY,1097,325180,Tier 2 (Equation C-2a),2374.3,0.04,43964148.16,scf/year,0.0010178,mmBtu/scf,,,,32.8,mmBtu/hr,,,,,43964148.16,scf,44746.71,MMBtu,5.108071918
7055,1010593,2014,Akzo Nobel Functional Chemicals  LLC,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,MOBILE COUNTY,1097,325188,Tier 2 (Equation C-2a),2272,0.04,42069758.3,scf/year,0.0010178,mmBtu/scf,,,,25.3,mmBtu/hr,,,,,42069758.3,scf,42818.6,MMBtu,4.887968037
7056,1010593,2014,Akzo Nobel Functional Chemicals  LLC,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,MOBILE COUNTY,1097,325180,Tier 2 (Equation C-2a),2272,0.04,42069758.3,scf/year,0.0010178,mmBtu/scf,,,,25.3,mmBtu/hr,,,,,42069758.3,scf,42818.6,MMBtu,4.887968037
7300,1001012,2016,Greenwood,Auxiliary Boiler WEST,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Saint Clair,26147,221112,Tier 2 (Equation C-2a),0,0,0,scf/year,0.001047,mmBtu/scf,,,,363,mmBtu/hr,,,,,0,scf,0,MMBtu,0
7301,1001012,2014,Greenwood,Auxiliary Boiler EAST,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Saint Clair,26147,221112,Tier 2 (Equation C-2a),1186.8,0.02,21865102.64,scf/year,0.001023,mmBtu/scf,,,,344,mmBtu/hr,,,,,21865102.64,scf,22368,MMBtu,2.553424658
7305,1001012,2015,Greenwood,Auxiliary Boiler WEST,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Saint Clair,26147,221112,Tier 2 (Equation C-2a),0,0,0,scf/year,0.001047,mmBtu/scf,,,,363,mmBtu/hr,,,,,0,scf,0,MMBtu,0
7306,1001012,2015,Greenwood,Auxiliary Boiler EAST,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Saint Clair,26147,221112,Tier 2 (Equation C-2a),673.9,0.01,12130848.97,scf/year,0.001047,mmBtu/scf,,,,344,mmBtu/hr,,,,,12130848.97,scf,12700.99887,MMBtu,1.449885716
7308,1001012,2016,Greenwood,Auxiliary Boiler EAST,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Saint Clair,26147,221112,Tier 2 (Equation C-2a),841.4,0.02,15145000,scf/year,0.001047,mmBtu/scf,,,,344,mmBtu/hr,,,,,15145000,scf,15856.815,MMBtu,1.810138699
7348,1001551,2014,Walter Scott Jr. Energy Center,4 Aux Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Pottawattamie,19155,221112,Tier 2 (Equation C-2a),886.4,0.02,17818000,scf/year,0.00093755,mmBtu/scf,,,,343.3,mmBtu/hr,,,,,17818000,scf,16705.2659,MMBtu,1.906993824
7349,1001551,2015,Walter Scott Jr. Energy Center,1&2 Aux Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Pottawattamie,19155,221112,Tier 2 (Equation C-2a),327.8,0.01,5900000,scf/year,0.001047,mmBtu/scf,,,,6,mmBtu/hr,,,,,5900000,scf,6177.3,MMBtu,0.705171233
7355,1001551,2014,Walter Scott Jr. Energy Center,1&2 Aux Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Pottawattamie,19155,221112,Tier 2 (Equation C-2a),195.5,0,3930000,scf/year,0.00093755,mmBtu/scf,,,,6,mmBtu/hr,,,,,3930000,scf,3684.5715,MMBtu,0.420613185
7356,1001551,2015,Walter Scott Jr. Energy Center,4 Aux Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Pottawattamie,19155,221112,Tier 2 (Equation C-2a),1017,0.02,18307000,scf/year,0.001047,mmBtu/scf,,,,343.3,mmBtu/hr,,,,,18307000,scf,19167.429,MMBtu,2.188062671
7440,1000396,2014,The Ohio State University,Boiler 6/B142,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Franklin,39049,611310,Tier 2 (Equation C-2a),26066.1,0.49,459978000,scf/year,0.001068,mmBtu/scf,,,,206,mmBtu/hr,,,,,459978000,scf,491256.504,MMBtu,56.07950959
7446,1000396,2014,The Ohio State University,Boiler 3/B141,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Franklin,39049,611310,Tier 2 (Equation C-2a),26146,0.49,465309000,scf/year,0.001059,mmBtu/scf,,,,206,mmBtu/hr,,,,,465309000,scf,492762.231,MMBtu,56.25139623
7450,1000396,2014,The Ohio State University,Boiler 5/B132,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Franklin,39049,611310,Tier 2 (Equation C-2a),46156.1,0.87,818330000,scf/year,0.001063,mmBtu/scf,,,,313.1,mmBtu/hr,,,,,818330000,scf,869884.79,MMBtu,99.30191667
7465,1000396,2017,The Ohio State University,Boiler 7/B143,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Franklin,39049,611310,Tier 2 (Equation C-2a),19932,0.38,345903000,scf/year,0.001086,mmBtu/scf,,,,206,mmBtu/hr,,,,,345903000,scf,375650.658,MMBtu,42.88249521
7469,1000396,2014,The Ohio State University,Boiler 1/B140,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Franklin,39049,611310,Tier 2 (Equation C-2a),28919.3,0.55,515151000,scf/year,0.001058,mmBtu/scf,,,,206,mmBtu/hr,,,,,515151000,scf,545029.758,MMBtu,62.2180089
7475,1000396,2017,The Ohio State University,Boiler 8/B270,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Franklin,39049,611310,Tier 2 (Equation C-2a),20997.3,0.4,364390000,scf/year,0.001086,mmBtu/scf,,,,206,mmBtu/hr,,,,,364390000,scf,395727.54,MMBtu,45.17437671
7482,1000396,2017,The Ohio State University,Boiler 1/B140,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Franklin,39049,611310,Tier 2 (Equation C-2a),19371.9,0.37,335564000,scf/year,0.001088,mmBtu/scf,,,,206,mmBtu/hr,,,,,335564000,scf,365093.632,MMBtu,41.67735525
7493,1000396,2014,The Ohio State University,Boiler 7/B143,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Franklin,39049,611310,Tier 2 (Equation C-2a),14133.2,0.27,252238000,scf/year,0.001056,mmBtu/scf,,,,206,mmBtu/hr,,,,,252238000,scf,266363.328,MMBtu,30.4067726
7507,1000396,2017,The Ohio State University,Boiler 3/B141,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Franklin,39049,611310,Tier 2 (Equation C-2a),27719.9,0.52,480170000,scf/year,0.001088,mmBtu/scf,,,,206,mmBtu/hr,,,,,480170000,scf,522424.96,MMBtu,59.63755251
7523,1000396,2017,The Ohio State University,Boiler 6/B142,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Franklin,39049,611310,Tier 2 (Equation C-2a),19431,0.37,335971000,scf/year,0.00109,mmBtu/scf,,,,206,mmBtu/hr,,,,,335971000,scf,366208.39,MMBtu,41.80461073
7527,1000396,2017,The Ohio State University,Boiler 5/B132,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Franklin,39049,611310,Tier 2 (Equation C-2a),19321.3,0.36,335305000,scf/year,0.001086,mmBtu/scf,,,,313.1,mmBtu/hr,,,,,335305000,scf,364141.23,MMBtu,41.56863356
7538,1002212,2017,INVISTA ORANGE SITE,#8 Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,ORANGE,48361,325199,Tier 2 (Equation C-2a),31854.4,0.6,595758583,scf/year,0.0010077,mmBtu/scf,,,,326,mmBtu/hr,,,,,595758583,scf,600345.9241,MMBtu,68.53263974
7539,1002212,2017,INVISTA ORANGE SITE,#8 Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,ORANGE COUNTY,48361,325199,Tier 2 (Equation C-2a),31854.4,0.6,595758583,scf/year,0.0010077,mmBtu/scf,,,,326,mmBtu/hr,,,,,595758583,scf,600345.9241,MMBtu,68.53263974
7580,1002212,2017,INVISTA ORANGE SITE,#5 Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,ORANGE,48361,325199,Tier 2 (Equation C-2a),18526.5,0.35,346492841,scf/year,0.0010077,mmBtu/scf,,,,263,mmBtu/hr,,,,,346492841,scf,349160.8359,MMBtu,39.85854291
7581,1002212,2017,INVISTA ORANGE SITE,#5 Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,ORANGE COUNTY,48361,325199,Tier 2 (Equation C-2a),18526.5,0.35,346492841,scf/year,0.0010077,mmBtu/scf,,,,263,mmBtu/hr,,,,,346492841,scf,349160.8359,MMBtu,39.85854291
7592,1002212,2017,INVISTA ORANGE SITE,ADN North Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,ORANGE,48361,325199,Tier 2 (Equation C-2a),9573.8,0.18,179055218,scf/year,0.0010077,mmBtu/scf,,,,514,mmBtu/hr,,,,,179055218,scf,180433.9432,MMBtu,20.5974821
7593,1002212,2017,INVISTA ORANGE SITE,ADN North Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,ORANGE COUNTY,48361,325199,Tier 2 (Equation C-2a),9573.8,0.18,179055218,scf/year,0.0010077,mmBtu/scf,,,,514,mmBtu/hr,,,,,179055218,scf,180433.9432,MMBtu,20.5974821
7600,1002212,2017,INVISTA ORANGE SITE,#7 Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,ORANGE,48361,325199,Tier 2 (Equation C-2a),15596.3,0.29,291691596,scf/year,0.0010077,mmBtu/scf,,,,263,mmBtu/hr,,,,,291691596,scf,293937.6213,MMBtu,33.55452298
7601,1002212,2017,INVISTA ORANGE SITE,#7 Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,ORANGE COUNTY,48361,325199,Tier 2 (Equation C-2a),15596.3,0.29,291691596,scf/year,0.0010077,mmBtu/scf,,,,263,mmBtu/hr,,,,,291691596,scf,293937.6213,MMBtu,33.55452298
7608,1002212,2017,INVISTA ORANGE SITE,ADN South Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,ORANGE,48361,325199,Tier 2 (Equation C-2a),15315.1,0.29,286432710,scf/year,0.0010077,mmBtu/scf,,,,490,mmBtu/hr,,,,,286432710,scf,288638.2419,MMBtu,32.94957099
7609,1002212,2017,INVISTA ORANGE SITE,ADN South Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,ORANGE COUNTY,48361,325199,Tier 2 (Equation C-2a),15315.1,0.29,286432710,scf/year,0.0010077,mmBtu/scf,,,,490,mmBtu/hr,,,,,286432710,scf,288638.2419,MMBtu,32.94957099
7767,1001265,2018,Lockport,Aux,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Niagara,36063,221112,Tier 2 (Equation C-2a),6455.2,0.12,118,scf/year,1031,mmBtu/scf,,,,209.1,mmBtu/hr,,,,,118,scf,121658,MMBtu,13.88789954
7769,1001265,2017,Lockport,Aux,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Niagara,36063,221112,Tier 2 (Equation C-2a),4398.7,0.08,80.33,scf/year,1032,mmBtu/scf,,,,209.1,mmBtu/hr,,,,,80.33,scf,82900.56,MMBtu,9.463534247
7866,1000998,2017,Riverside (4940),Aux Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Tulsa,40143,221112,Tier 2 (Equation C-2a),0,0,0,scf/year,0,mmBtu/scf,,,,226,mmBtu/hr,,,,,0,scf,0,MMBtu,0
7869,1000998,2018,Riverside (4940),Aux Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Tulsa,40143,221112,Tier 2 (Equation C-2a),0,0,0,scf/year,0.001042494,mmBtu/scf,,,,226,mmBtu/hr,,,,,0,scf,0,MMBtu,0
7883,1001463,2018,Valmont,B003,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Boulder,8013,221112,Tier 2 (Equation C-2a),0,0,0,scf/year,0.00104943,mmBtu/scf,,,,12.6,mmBtu/hr,,,,,0,scf,0,MMBtu,0
7885,1001463,2014,Valmont,B003,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Boulder,8013,221112,Tier 2 (Equation C-2a),183.8,0,3400000,scf/year,0.001019,mmBtu/scf,,,,12.6,mmBtu/hr,,,,,3400000,scf,3464.6,MMBtu,0.395502283
7889,1001463,2017,Valmont,B003,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Boulder,8013,221112,Tier 2 (Equation C-2a),543.5,0.01,9831000,scf/year,0.001042,mmBtu/scf,,,,12.6,mmBtu/hr,,,,,9831000,scf,10243.902,MMBtu,1.169395205
7932,1001044,2017,John Twitty,Building Heat Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Greene,29077,221112,Tier 2 (Equation C-2a),40.3,0,735080,scf/year,0.0010342,mmBtu/scf,,,,6.3,mmBtu/hr,,,,,735080,scf,760.219736,MMBtu,0.086783075
7954,1000653,2014,Mystic,Auxiliary Boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Middlesex,25017,221112,Tier 2 (Equation C-2a),7086.7,0.13,128919800,scf/year,0.001036,mmBtu/scf,,,,203.8,mmBtu/hr,,,,,128919800,scf,133560.9128,MMBtu,15.24667954
7964,1000455,2018,Port Westward,PWABEU1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Columbia,41009,221112,Tier 2 (Equation C-2a),103.8,0,1800000,scf/year,0.001087,mmBtu/scf,,,,91,mmBtu/hr,,,,,1800000,scf,1956.6,MMBtu,0.223356164
7965,1000455,2016,Port Westward,PWABEU1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Columbia,41009,221112,Tier 2 (Equation C-2a),149.5,0,2600000,scf/year,0.00108342,mmBtu/scf,,,,91,mmBtu/hr,,,,,2600000,scf,2816.892,MMBtu,0.321563014
7968,1000455,2017,Port Westward,PWABEU1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Columbia,41009,221112,Tier 2 (Equation C-2a),228.2,0,3910000,scf/year,0.0011,mmBtu/scf,,,,91,mmBtu/hr,,,,,3910000,scf,4301,MMBtu,0.490981735
7969,1000455,2014,Port Westward,PWABEU1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Columbia,41009,221112,Tier 2 (Equation C-2a),104.6,0,1930000,scf/year,0.0010213,mmBtu/scf,,,,91,mmBtu/hr,,,,,1930000,scf,1971.109,MMBtu,0.225012443
7970,1000455,2015,Port Westward,PWABEU1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,Columbia,41009,221112,Tier 2 (Equation C-2a),153.1,0,2700000,scf/year,0.00106887,mmBtu/scf,,,,91,mmBtu/hr,,,,,2700000,scf,2885.949,MMBtu,0.329446233
7974,1006774,2018,Red Wing Plant,HB1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,GOODHUE,27049,221112,Tier 2 (Equation C-2a),54.7,0,958000,scf/year,0.001076,mmBtu/scf,,,,5.2,mmBtu/hr,,,,,958000,scf,1030.808,MMBtu,0.117672146
7976,1006774,2017,Red Wing Plant,HB1,OB (Boiler  other),Natural Gas (Weighted U.S. Average),,,GOODHUE,27049,221112,Tier 2 (Equation C-2a),94,0,1671000,scf/year,0.00106,mmBtu/scf,,,,5.2,mmBtu/hr,,,,,1671000,scf,1771.26,MMBtu,0.20219863
