index,FACILITY_ID,FACILITY_NAME,COUNTY_FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,TIER,CO2_COMBUSTION_EMISSIONS,CH4_COMBUSTION_EMISSIONS,FUEL_QUANTITY,FUEL_QUANTITY_UOM,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,AGG_CUMULATIVE_HEAT_INPUTCAP,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,INPUT_HEAT_CAPACITY_UNIT_OTHER,FUEL_COM,FUEL_UNIT,ENERGY_COM,ENERGY_UNIT,ENERGY_MMBtu_hr
72340,1003594,DRAGON CEMENT,23013,KNOX,327310,2016,GP-MCU,OCS (Other combustion source),Kerosene,,,Tier 1 (Equation C-1),1.7,0,167.3,gallons/year,75.6,mmBtu/hr,,,,,167.3,gallons,22.5855,MMBtu,0.002578253
72341,1003594,DRAGON CEMENT,23013,KNOX COUNTY,327310,2016,GP-MCU,OCS (Other combustion source),Kerosene,,,Tier 1 (Equation C-1),1.7,0,167.3,gallons/year,75.6,mmBtu/hr,,,,,167.3,gallons,22.5855,MMBtu,0.002578253
74943,1007640,H L Spurlock,21161,Mason,221112,2014,PW1,OCS (Other combustion source),Kerosene,,,Tier 1 (Equation C-1),0,0,0,gallons/year,,,,0.3,mmBtu/hr,,0,gallons,0,MMBtu,0
76954,1000348,Resolute FP US Inc. - Catawba Operations,45091,York,322121,2016,GP-06,OCS (Other combustion source),Kerosene,,,Tier 1 (Equation C-1),0,0,0,gallons/year,64,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
77167,1006663,DOVER MUNICIPAL LIGHT PLANT (0679010146),39157,TUSCARAWAS COUNTY,221112,2014,GP-01,OCS (Other combustion source),Kerosene,,,Tier 1 (Equation C-1),0,0,0,gallons/year,0.21,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
77974,1001840,Evraz Oregon Steel,41051,MULTNOMAH COUNTY,331110,2018,GP-1,OCS (Other combustion source),Kerosene,,,Tier 1 (Equation C-1),0,0,0,gallons/year,0.18,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
77975,1001840,Evraz Oregon Steel,41051,MULTNOMAH COUNTY,331111,2018,GP-1,OCS (Other combustion source),Kerosene,,,Tier 1 (Equation C-1),0,0,0,gallons/year,0.18,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
78330,1000781,CON ED-EAST 60TH STREET STEAM PLANT,36061,NEW YORK COUNTY,221330,2015,GP-0001,OCS (Other combustion source),Kerosene,,,Tier 1 (Equation C-1),2,0,200,gallons/year,192,mmBtu/hr,,,,,200,gallons,27,MMBtu,0.003082192
78331,1000781,CON ED-EAST 60TH STREET STEAM PLANT,36061,NEW YORK,221330,2015,GP-0001,OCS (Other combustion source),Kerosene,,,Tier 1 (Equation C-1),2,0,200,gallons/year,192,mmBtu/hr,,,,,200,gallons,27,MMBtu,0.003082192
13057,1005837,Cabrillo Power I Encina Power Station,6073,San Diego,221112,2012,Dredge CAT Generator Diesel Engine,OCS (Other combustion source),Kerosene,,,Tier 1 (Equation C-1),0,0,,,,,,3.314421,mmBtu/hr,(horsepower),0,gallons,0,MMBtu,0
1464,1006268,PHILIP MORRIS USA PARK 500 SITE,51041,CHESTERFIELD COUNTY,312229,2011,Boiler #1/BO0501,OB (Boiler  other),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),1.4,0,,,,,,148.6,mmBtu/hr,,246.5952245,gallons,22.68676065,MMBtu,0.002589813
1465,1006268,PHILIP MORRIS USA PARK 500 SITE,51041,CHESTERFIELD COUNTY,312230,2011,Boiler #1/BO0501,OB (Boiler  other),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),1.4,0,,,,,,148.6,mmBtu/hr,,246.5952245,gallons,22.68676065,MMBtu,0.002589813
1474,1006268,PHILIP MORRIS USA PARK 500 SITE,51041,CHESTERFIELD COUNTY,312229,2012,Boiler #1/BO0501,OB (Boiler  other),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0.6,0,,,,,,148.6,mmBtu/hr,,105.6836676,gallons,9.722897423,MMBtu,0.00110992
1475,1006268,PHILIP MORRIS USA PARK 500 SITE,51041,CHESTERFIELD COUNTY,312230,2012,Boiler #1/BO0501,OB (Boiler  other),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0.6,0,,,,,,148.6,mmBtu/hr,,105.6836676,gallons,9.722897423,MMBtu,0.00110992
1488,1006268,PHILIP MORRIS USA PARK 500 SITE,51041,CHESTERFIELD COUNTY,312229,2010,Boiler #1/BO0501,OB (Boiler  other),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0.8,0,,,,,,148.6,mmBtu/hr,,140.9115569,gallons,12.96386323,MMBtu,0.001479893
1489,1006268,PHILIP MORRIS USA PARK 500 SITE,51041,CHESTERFIELD COUNTY,312230,2010,Boiler #1/BO0501,OB (Boiler  other),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0.8,0,,,,,,148.6,mmBtu/hr,,140.9115569,gallons,12.96386323,MMBtu,0.001479893
2085,1005072,AMGEN MANUFACTURING  LIMITED,72077,JUNCOS,325412,2018,AML-23 (Boiler 1),OB (Boiler  other),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,,,,4.232,mmBtu/hr,,0,gallons,0,MMBtu,0
3740,1007514,ABBVIE LTD.,72017,BARCELONETA MUNICIPIO,325411,2012,GP- South Plant Boilers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,50.8,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
3741,1007514,ABBVIE LTD.,72017,BARCELONETA,325411,2012,GP- South Plant Boilers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,50.8,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
3742,1007514,ABBVIE LTD.,72017,BARCELONETA MUNICIPIO,325412,2012,GP- South Plant Boilers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,50.8,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
3767,1007514,ABBVIE LTD.,72017,BARCELONETA MUNICIPIO,325411,2010,GP- South Plant Boilers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,50.8,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
3768,1007514,ABBVIE LTD.,72017,BARCELONETA,325411,2010,GP- South Plant Boilers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,50.8,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
3769,1007514,ABBVIE LTD.,72017,BARCELONETA MUNICIPIO,325412,2010,GP- South Plant Boilers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,50.8,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
3779,1007514,ABBVIE LTD.,72017,BARCELONETA MUNICIPIO,325411,2011,GP- South Plant Boilers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,50.8,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
3780,1007514,ABBVIE LTD.,72017,BARCELONETA,325411,2011,GP- South Plant Boilers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,50.8,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
3781,1007514,ABBVIE LTD.,72017,BARCELONETA MUNICIPIO,325412,2011,GP- South Plant Boilers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,50.8,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
3791,1007514,ABBVIE LTD.,72017,BARCELONETA MUNICIPIO,325411,2013,GP- South Plant Boilers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,50.8,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
3792,1007514,ABBVIE LTD.,72017,BARCELONETA,325411,2013,GP- South Plant Boilers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,50.8,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
3793,1007514,ABBVIE LTD.,72017,BARCELONETA MUNICIPIO,325412,2013,GP- South Plant Boilers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,50.8,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
4861,1003856,WAUSAU PAPER MILLS LLC,27035,CROW WING COUNTY,322121,2013,GP-001 Boilers/Stationary Sources,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),3,0,,,107,mmBtu/hr,,,,,528.4183382,gallons,48.61448712,MMBtu,0.005549599
4862,1003856,WAUSAU PAPER MILLS LLC,27035,CROW WING,322121,2013,GP-001 Boilers/Stationary Sources,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),3,0,,,107,mmBtu/hr,,,,,528.4183382,gallons,48.61448712,MMBtu,0.005549599
5001,1005086,SANTEE PRINT WORKS INCORPORATED,45085,SUMTER COUNTY,313311,2012,GP-2,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,55,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
5002,1005086,SANTEE PRINT WORKS INCORPORATED,45085,SUMTER,313311,2012,GP-2,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,55,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
5003,1005086,SANTEE PRINT WORKS INCORPORATED,45085,SUMTER COUNTY,313310,2012,GP-2,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,55,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
6482,1003459,PILKINGTON NORTH AMERICA INCORPORATED,6077,SAN JOAQUIN COUNTY,327211,2014,GP-All Units at the Facility,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0.5,0,,,200,mmBtu/hr,,,,,88.06972304,gallons,8.10241452,MMBtu,0.000924933
6483,1003459,PILKINGTON NORTH AMERICA INCORPORATED,6077,SAN JOAQUIN,327211,2014,GP-All Units at the Facility,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0.5,0,,,200,mmBtu/hr,,,,,88.06972304,gallons,8.10241452,MMBtu,0.000924933
6690,1006084,Poet Biorefining-Coon Rapids,19077,GUTHRIE COUNTY,325193,2018,GP-Tall Corn Ethanol LLC d/b/a Poet,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),1.7,0,,,81,mmBtu/hr,365,,,,299.4370583,gallons,27.54820937,MMBtu,0.003144773
7025,1000683,Erickson,26045,Eaton,221112,2013,EU-AUXBLR,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0.3,0,,,,,,20.9,mmBtu/hr,,52.84183382,gallons,4.861448712,MMBtu,0.00055496
7027,1000683,Erickson,26045,Eaton,221112,2015,EU-AUXBLR,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0.2,0,,,,,,20.9,mmBtu/hr,,35.22788922,gallons,3.240965808,MMBtu,0.000369973
7030,1000683,Erickson,26045,Eaton,221112,2011,EU-AUXBLR,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0.2,0,,,,,,20.9,mmBtu/hr,,35.22788922,gallons,3.240965808,MMBtu,0.000369973
7031,1000683,Erickson,26045,Eaton,221112,2012,EU-AUXBLR,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0.2,0,,,,,,20.9,mmBtu/hr,,35.22788922,gallons,3.240965808,MMBtu,0.000369973
7032,1000683,Erickson,26045,Eaton,221112,2010,EU-AUXBLR,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0.2,0,,,,,,20.9,mmBtu/hr,,35.22788922,gallons,3.240965808,MMBtu,0.000369973
7663,1006571,PERFORMANCE FIBERS  INCORPORATED,37037,CHATHAM COUNTY,325222,2013,HE-554,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,,,,10,mmBtu/hr,,0,gallons,0,MMBtu,0
7664,1006571,PERFORMANCE FIBERS  INCORPORATED,37037,CHATHAM COUNTY,325222,2012,HE-554,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,,,,10,mmBtu/hr,,0,gallons,0,MMBtu,0
7665,1006571,PERFORMANCE FIBERS  INCORPORATED,37037,CHATHAM COUNTY,325222,2013,HE-553,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,,,,10,mmBtu/hr,,0,gallons,0,MMBtu,0
7666,1006571,PERFORMANCE FIBERS  INCORPORATED,37037,CHATHAM COUNTY,325222,2011,HE-554,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,,,,10,mmBtu/hr,,0,gallons,0,MMBtu,0
7667,1006571,PERFORMANCE FIBERS  INCORPORATED,37037,CHATHAM COUNTY,325222,2012,HE-553,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,,,,10,mmBtu/hr,,0,gallons,0,MMBtu,0
7668,1006571,PERFORMANCE FIBERS  INCORPORATED,37037,CHATHAM COUNTY,325222,2011,HE-553,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,,,,10,mmBtu/hr,,0,gallons,0,MMBtu,0
7669,1006571,PERFORMANCE FIBERS  INCORPORATED,37037,CHATHAM COUNTY,325222,2010,HE-554,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,,,,10,mmBtu/hr,,0,gallons,0,MMBtu,0
9446,1005020,Poet Biorefining Lake Crystal  LLC,27013,BLUE EARTH,325193,2014,GP-Northstar Ethanol  LLC,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0.5,0,,,100,mmBtu/hr,,,,,88.06972304,gallons,8.10241452,MMBtu,0.000924933
9447,1005020,Poet Biorefining Lake Crystal  LLC,27013,BLUE EARTH COUNTY,325193,2014,GP-Northstar Ethanol  LLC,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0.5,0,,,100,mmBtu/hr,,,,,88.06972304,gallons,8.10241452,MMBtu,0.000924933
9450,1005020,NORTHSTAR ETHANOL LLC,27013,BLUE EARTH,325193,2010,CP,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),5,0,,,,,,100,mmBtu/hr,,880.6972304,gallons,81.0241452,MMBtu,0.009249332
9451,1005020,NORTHSTAR ETHANOL LLC,27013,BLUE EARTH COUNTY,325193,2010,CP,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),5,0,,,,,,100,mmBtu/hr,,880.6972304,gallons,81.0241452,MMBtu,0.009249332
9458,1005020,Poet Biorefining Lake Crystal  LLC,27013,BLUE EARTH,325193,2012,GP-Northstar Ethanol  LLC,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),3.9,0,,,100,mmBtu/hr,,,,,686.9438397,gallons,63.19883325,MMBtu,0.007214479
9459,1005020,Poet Biorefining Lake Crystal  LLC,27013,BLUE EARTH COUNTY,325193,2012,GP-Northstar Ethanol  LLC,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),3.9,0,,,100,mmBtu/hr,,,,,686.9438397,gallons,63.19883325,MMBtu,0.007214479
9464,1005020,Poet Biorefining Lake Crystal  LLC,27013,BLUE EARTH,325193,2011,GP-Northstar Ethanol,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),3.8,0,,,100,mmBtu/hr,,,,,669.3298951,gallons,61.57835035,MMBtu,0.007029492
9465,1005020,Poet Biorefining Lake Crystal  LLC,27013,BLUE EARTH COUNTY,325193,2011,GP-Northstar Ethanol,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),3.8,0,,,100,mmBtu/hr,,,,,669.3298951,gallons,61.57835035,MMBtu,0.007029492
10302,1002792,USDA-NATIONAL ANIMAL DISEASE CENTER,19169,STORY COUNTY,541711,2010,GP-MB Vaporizers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,9,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
10303,1002792,USDA-NATIONAL ANIMAL DISEASE CENTER,19169,STORY COUNTY,541715,2010,GP-MB Vaporizers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,9,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
10304,1002792,USDA-NATIONAL ANIMAL DISEASE CENTER,19169,STORY,541711,2010,GP-MB Vaporizers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,9,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
10419,1002792,USDA-NATIONAL ANIMAL DISEASE CENTER,19169,STORY COUNTY,541711,2013,GP-MB Vaporizers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,9,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
10420,1002792,USDA-NATIONAL ANIMAL DISEASE CENTER,19169,STORY COUNTY,541715,2013,GP-MB Vaporizers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,9,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
10421,1002792,USDA-NATIONAL ANIMAL DISEASE CENTER,19169,STORY,541711,2013,GP-MB Vaporizers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,9,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
10583,1005037,ERVING PAPER MILLS INC,25011,FRANKLIN COUNTY,322121,2014,GP - Propane Vaporizers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,,,,0.051,mmBtu/hr,,0,gallons,0,MMBtu,0
10584,1005037,ERVING PAPER MILLS INC,25011,FRANKLIN,322121,2014,GP - Propane Vaporizers,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,,,,0.051,mmBtu/hr,,0,gallons,0,MMBtu,0
10675,1007678,THIELE KAOLIN COMPANY REEDY CREEK PLANT,13125,GLASCOCK COUNTY,212324,2012,GP-Mines LPG,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,1,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
10676,1007678,THIELE KAOLIN COMPANY REEDY CREEK PLANT,13163,JEFFERSON,212324,2012,GP-Mines LPG,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,1,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
10834,1005697,RANDOLPH FARMS INC,18135,RANDOLPH,562212,2010,GP-LP Tank Main Shop,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,0.173,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
10835,1005697,RANDOLPH FARMS INC,18135,RANDOLPH COUNTY,562212,2010,GP-LP Tank Main Shop,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,0.173,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
10848,1005697,RANDOLPH FARMS INC,18135,RANDOLPH,562212,2013,GP-LP Tank Main Shop,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,0.173,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
10849,1005697,RANDOLPH FARMS INC,18135,RANDOLPH COUNTY,562212,2013,GP-LP Tank Main Shop,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,0.173,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
10852,1005697,RANDOLPH FARMS INC,18135,RANDOLPH,562212,2013,LP Tank Bailey Barn,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,,,,0.45,mmBtu/hr,,0,gallons,0,MMBtu,0
10853,1005697,RANDOLPH FARMS INC,18135,RANDOLPH COUNTY,562212,2013,LP Tank Bailey Barn,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,,,,0.45,mmBtu/hr,,0,gallons,0,MMBtu,0
10862,1005697,RANDOLPH FARMS INC,18135,RANDOLPH,562212,2011,GP-LP Tank Main Shop,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,0.173,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
10863,1005697,RANDOLPH FARMS INC,18135,RANDOLPH COUNTY,562212,2011,GP-LP Tank Main Shop,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,0.173,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
10868,1005697,RANDOLPH FARMS INC,18135,RANDOLPH,562212,2015,GP-LP Tank Main Shop,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,0.173,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
10869,1005697,RANDOLPH FARMS INC,18135,RANDOLPH COUNTY,562212,2015,GP-LP Tank Main Shop,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,0.173,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
11116,1005214,DECATUR HILLS INCORPORATED,18031,DECATUR COUNTY,562212,2011,LP Tank 3,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,,,,0.361,mmBtu/hr,,0,gallons,0,MMBtu,0
11117,1005214,DECATUR HILLS INCORPORATED,18031,DECATUR,562212,2011,LP Tank 3,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,,,,0.361,mmBtu/hr,,0,gallons,0,MMBtu,0
11599,1007075,OUTAGAMIE COUNTY LANDFILL,55087,OUTAGAMIE,562212,2010,GP-Cty Highway garage facilities,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0.3,0,,,8.4,mmBtu/hr,,,,,52.84183382,gallons,4.861448712,MMBtu,0.00055496
11600,1007075,OUTAGAMIE COUNTY LANDFILL,55087,OUTAGAMIE COUNTY,562212,2010,GP-Cty Highway garage facilities,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0.3,0,,,8.4,mmBtu/hr,,,,,52.84183382,gallons,4.861448712,MMBtu,0.00055496
11625,1007075,OUTAGAMIE COUNTY LANDFILL,55087,OUTAGAMIE,562212,2012,GP-Cty Highway garage facilities,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0.5,0,,,8.4,mmBtu/hr,,,,,88.06972304,gallons,8.10241452,MMBtu,0.000924933
11626,1007075,OUTAGAMIE COUNTY LANDFILL,55087,OUTAGAMIE COUNTY,562212,2012,GP-Cty Highway garage facilities,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0.5,0,,,8.4,mmBtu/hr,,,,,88.06972304,gallons,8.10241452,MMBtu,0.000924933
11849,1001262,Merck & Company - West Point,42091,Montgomery,325414,2010,GP-Generators,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),1,0,,,26.5,mmBtu/hr,,,,,176.1394461,gallons,16.20482904,MMBtu,0.001849866
11850,1001262,Merck & Company - West Point,42091,Montgomery,325412,2010,GP-Generators,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),1,0,,,26.5,mmBtu/hr,,,,,176.1394461,gallons,16.20482904,MMBtu,0.001849866
11859,1001262,Merck & Company - West Point,42091,Montgomery,325414,2011,GP-Generators,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),1.1,0,,,26.5,mmBtu/hr,,,,,193.7533907,gallons,17.82531194,MMBtu,0.002034853
11860,1001262,Merck & Company - West Point,42091,Montgomery,325412,2011,GP-Generators,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),1.1,0,,,26.5,mmBtu/hr,,,,,193.7533907,gallons,17.82531194,MMBtu,0.002034853
11871,1001262,Merck & Company - West Point,42091,Montgomery,325414,2012,GP-Generators,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),1,0,,,26.5,mmBtu/hr,,,,,176.1394461,gallons,16.20482904,MMBtu,0.001849866
11872,1001262,Merck & Company - West Point,42091,Montgomery,325412,2012,GP-Generators,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),1,0,,,26.5,mmBtu/hr,,,,,176.1394461,gallons,16.20482904,MMBtu,0.001849866
13751,1002596,APPVION - APPLETON PLT,55087,OUTAGAMIE COUNTY,322222,2011,GP-Aggregation Unit A1,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,91.9,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
13752,1002596,APPVION - APPLETON PLT,55087,OUTAGAMIE COUNTY,322230,2011,GP-Aggregation Unit A1,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,91.9,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
13755,1002596,APPVION - APPLETON PLT,55087,OUTAGAMIE COUNTY,322222,2012,GP-Aggregation Unit A1,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,91.9,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
13756,1002596,APPVION - APPLETON PLT,55087,OUTAGAMIE COUNTY,322230,2012,GP-Aggregation Unit A1,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,91.9,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
14601,1001770,MOCCASIN MIKE SANITARY LANDFILL,55031,DOUGLAS,562212,2012,GP-LP Combustion Units,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,0.1,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
14631,1006361,SANOFI PASTEUR,42089,MONROE,325414,2014,GP-1,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,31,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
14634,1006361,SANOFI PASTEUR,42089,MONROE,325414,2015,GP-1,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,31,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
15418,1002045,THIELE KAOLIN SANDERSVILLE,13303,WASHINGTON,212324,2011,GP-Sandersville External Combustion,OCS (Other combustion source),Liquefied petroleum gases (LPG),,,Tier 1 (Equation C-1),0,0,,,65,mmBtu/hr,,,,,0,gallons,0,MMBtu,0
